q,world,est,arm,seed,brier_I,brier_P,brier_C,brier_W,brier_full,logloss_I,logloss_P,logloss_C,logloss_W,logloss_full,l1_I,l1_P,l1_C,l1_W,l1_full
29,real,logit,real,47,0.17924389197089147,0.0908216287224956,0.04288268137483116,,0.3129482020682183,0.15524479742247313,0.07330534572025674,0.035004775859956684,,0.26355491900268657,0.17080361353975626,0.10832104490163594,0.04085809734920063,,0.3199827557905929
29,real,logit,perm,47,0.1789294677186536,0.0906191258737743,0.03590776797757167,,0.30545636156999956,0.15458473452378543,0.07287356390219216,0.028882235129019367,,0.256340533554997,0.1707684006098491,0.10838620676008809,0.03513625710708751,,0.3142908644770247
39,real,ls,real,11,0.1041028283844708,0.07967085114541782,0.006972160989813126,-0.05227610002199119,0.13846974049771055,0.1092524219489135,0.03625138427588377,0.0021250962803336937,-0.4056539485456587,-0.2580250460405278,0.09355073712229423,0.12018957232260111,0.007327594067620366,0.12786132713307707,0.3489292306455928
39,real,ls,perm,11,0.10476852566007833,0.07842610646595218,2.3594543285941183e-05,-0.04883482629606676,0.1343834003732497,0.11122810388186233,0.029104221860693648,0.0007127240906841248,-0.40183162557865315,-0.2607865757454131,0.09350450489973879,0.1203255161723498,0.0002746405970066775,0.13025049044914302,0.3443551521182383
39,real,ls,real,29,0.11679914729869006,0.08123288691916505,0.0016244657296858494,-0.07027207685543722,0.12938442309210374,0.13732426318171892,0.05810271654106122,-0.0010194612149212559,-0.4312377106312422,-0.2368301921233833,0.09861733135325167,0.11606936899375593,0.005112294959944678,0.11832865880506221,0.3381276541120145
39,real,ls,perm,29,0.11656652403532958,0.08137922618280419,-0.00042044721025126953,-0.06482648302916769,0.1326988199787148,0.14143424768205493,0.06294595639665235,0.0011526665831162,-0.42828625700541373,-0.2227533863435902,0.09797233274006935,0.11612872950786479,0.0004697934552162497,0.12097993311807075,0.33555078882122114
39,real,ls,real,47,0.12578034766047014,0.06524149043612278,0.007178674592049775,-0.0769155234759884,0.12128498921265429,0.13069393949364272,0.03826406210134576,0.0027731359590553637,-0.43809939250705654,-0.26636825495301264,0.1052360127669152,0.10632310171248548,0.006292732084539296,0.11475447364616652,0.3326063202101065
39,real,ls,perm,47,0.12566736277887675,0.06454559371065419,-0.0006941131042640751,-0.07450939648343674,0.11500944690183013,0.13369031295663109,0.038716407153894836,0.0040073949355424465,-0.4303857172488802,-0.2539716022028118,0.10495644216538294,0.10640008742156841,-0.00016001354050670935,0.11598380163813925,0.3271803176845839
39,real,logit,real,11,0.08939012522625982,0.060507234024925916,0.031624571501940535,,0.18152193075312628,0.07642992394722038,0.04404123023707786,0.02443932478805207,,0.14491047897235032,0.08863736465848274,0.11192154875382912,0.03431434100169787,,0.23487325441400975
39,real,logit,perm,11,0.09000331616181477,0.059618813846568586,0.02091252988591924,,0.1705346598943026,0.0771687678058394,0.0427018441941772,0.01651947747441438,,0.136390089474431,0.08872165784021482,0.11281011272570554,0.024542891980815197,,0.22607466254673558
39,real,logit,real,29,0.09826644277122352,0.07274192367638921,0.029211740061065968,,0.20022010650867872,0.0840855712597646,0.05393329751477575,0.022306297227399886,,0.16032516600194024,0.09526933643316042,0.11323747503128499,0.033356255491507614,,0.24186306695595305
39,real,logit,perm,29,0.09745094905886706,0.07083400686461513,0.021134353980655145,,0.18941930990413736,0.08381548348060087,0.0524435163053288,0.01685537315276477,,0.15311437293869445,0.09494451018294339,0.11375862558349284,0.025933987010955874,,0.23463712277739213
39,real,logit,real,47,0.10845472727540478,0.05391905869033802,0.03333643366280814,,0.19571021962855095,0.09596043622611838,0.039069394885203834,0.02767778743472521,,0.16270761854604743,0.09944448238845968,0.1033798329457217,0.03397773030085408,,0.23680204563503549
39,real,logit,perm,47,0.10704549267687191,0.05393979927216781,0.02414105021007797,,0.18512634215911772,0.09484381459998059,0.038457434897094966,0.01994470255320901,,0.15324595205028457,0.0990825276254675,0.10459285535750534,0.02672448233981158,,0.23039986532278445
42,real,ls,real,11,0.1640860897720576,0.07182712244293879,0.006581249260286369,0.003597354688372828,0.2460918161636556,0.15162744884009297,0.04101507545662118,0.009321992506320457,-0.2868868990407092,-0.08492238223767457,0.16040795981311795,0.08716809577261361,0.007346042584058521,0.12987244700135592,0.384794545171146
42,real,ls,perm,11,0.16526431715551462,0.072489269674735,0.00031474631104711864,0.006458562469246559,0.2445268956105433,0.15059355841867444,0.037965237953264876,0.0002200082420289462,-0.28406180714613233,-0.09528300253216404,0.16078189247719943,0.08780255002580542,0.00035272400716515606,0.13147163518467136,0.38040880169484137
42,real,ls,real,29,0.16694059997627683,0.07951784958678704,0.0051142540707947255,0.02080042272150967,0.27237312635536826,0.16540388254734945,0.06644308369045471,-0.0026509544288145503,-0.21450957701579626,0.014686434793193315,0.16487709554867935,0.09220607698940382,0.006332939418285657,0.1363695229584838,0.39978563491485264
42,real,ls,perm,29,0.16572187505131242,0.07786024359562929,-0.0020658207808696982,0.025442076507168215,0.2669583743732402,0.16140590910100633,0.06681226870681681,-0.002361427217768469,-0.20473451421636038,0.02112223637369426,0.16520661068430417,0.09269234626002984,-0.00048234971187247056,0.13881502434917364,0.3962316315816352
42,real,ls,real,47,0.141651780036786,0.08928622785028398,0.00866798327988454,0.018034150595535654,0.25764014176249017,0.13499040171483562,0.059445918457676224,0.008155246946321887,-0.21458703543446375,-0.011995468315630031,0.1521409642416532,0.10060578101717699,0.008712956503930124,0.12743178890370416,0.38889149066646445
42,real,ls,perm,47,0.14134301867565188,0.0896654028463564,-0.0010589165087221222,0.02210494664144909,0.2520544516547353,0.13193154250893196,0.05454284267754545,-0.0010550930388907955,-0.21382527165942491,-0.02840597951183832,0.152696524423411,0.1011719992662971,0.00011350370176738123,0.12961315395019485,0.38359518134167037
42,real,logit,real,11,0.1560596243984676,0.062425323554749515,0.04180212543068442,,0.26028707338390156,0.13568467829068998,0.04668956440643442,0.035265175430332044,,0.21763941812745646,0.149234885928908,0.08663914565653891,0.04932649253422277,,0.2852005241196697
42,real,logit,perm,11,0.1590111743322732,0.06268499499811071,0.03245649371211569,,0.2541526630424996,0.13600431580740924,0.04624583509986287,0.026080854326263076,,0.2083310052335352,0.14982335919409245,0.08713742779359246,0.04220685815484909,,0.279167645142534
42,real,logit,real,29,0.15890822200672533,0.065418498700264,0.04526532525384463,,0.26959204596083397,0.142067075749226,0.051320905670235895,0.03762572367873085,,0.23101370509819275,0.15235606795493778,0.09055881686858398,0.05064007257010657,,0.29355495739362836
42,real,logit,perm,29,0.15978958339555394,0.06392840142214863,0.032071182138642206,,0.2557891669563448,0.14136587687655378,0.04970793497478866,0.02649389734339954,,0.217567709194742,0.1526818174265217,0.09049660467151639,0.042087294448575466,,0.2852657165466136
42,real,logit,real,47,0.13477701556232352,0.0793026735611142,0.041437771895315556,,0.2555174610187533,0.11769928089823029,0.05868313987632189,0.0330579386684316,,0.20944035944298378,0.13907688694254536,0.10031619460813787,0.049682377042391535,,0.2890754585930748
42,real,logit,perm,47,0.13345600662023463,0.07948057109008602,0.02698289139977631,,0.23991946911009698,0.11607556926415621,0.05883338283908044,0.021620954984719255,,0.19652990708795592,0.13876491211477524,0.10062772080136326,0.04014412686249084,,0.27953675977862935
48,real,ls,real,11,0.21094776577743307,0.05758559534356625,0.002300192442684377,-0.06074700927793237,0.21008654428575135,0.20163439370136046,0.02934931140140661,-0.004596808304058703,-0.4431224177204247,-0.21673552092171633,0.1892028903836381,0.08881157764497975,0.004033156760464543,0.11371933224473518,0.3957669570338176
48,real,ls,perm,11,0.21120920543554506,0.05686787369301789,0.00018968581927414352,-0.05904608965844652,0.2092206752893906,0.20302189322408826,0.029250001182976316,0.001862065819960984,-0.4364607448313307,-0.2023267846043051,0.18972318981974276,0.08875740390587332,0.00020813814971311812,0.11462276696743531,0.3933114988427645
48,real,ls,real,29,0.22008931623201988,0.06195002453361767,0.002896052856918324,-0.0542841049191147,0.2306512887034412,0.21765049204638012,0.053464139994001965,0.0059499890769203565,-0.4177651511958826,-0.1407005300785802,0.19382060752488178,0.08716113721217358,0.0031421944510461874,0.11794347070123741,0.402067409889339
48,real,ls,perm,29,0.21913381195592482,0.06086814163480059,-0.000507613769471856,-0.05323274146055864,0.22626159836069493,0.21609477579874845,0.04931031511146146,-0.00012538261469915058,-0.4210291714438701,-0.15574946314835936,0.19387688360579236,0.08679264280298996,-0.00010673559037159089,0.11887391355697673,0.3994367043753875
48,real,ls,real,47,0.23098985442543102,0.06345287622543694,0.0009054886378980036,-0.07523831272408696,0.220109906564679,0.22552518717736636,0.08694175189688517,1.393856067427807e-06,-0.4637826219936191,-0.15131428906330013,0.197904902207305,0.08183997326215528,0.0028690960785858195,0.10137011749371608,0.3839840890417622
48,real,ls,perm,47,0.23040599684423674,0.06324458106386786,-0.00020909421541302298,-0.07389550032488239,0.21954598336780917,0.22293690520626522,0.08527444208768317,0.000809786156445715,-0.4612428174338466,-0.15222168398345248,0.19816876025937866,0.08162781134143432,0.0001496044005610449,0.1023815322331743,0.3823277082345483
48,real,logit,real,11,0.17687750941477304,0.023727486352388766,0.04812383695623281,,0.24872883272339463,0.15314992848975092,0.01612174217385879,0.03830572056422009,,0.2075773912278298,0.17641854616253907,0.08928911351919487,0.04106444869671727,,0.30677210837845126
48,real,logit,perm,11,0.17679749835446582,0.022685617202840604,0.044752102820198404,,0.24423521837750484,0.1521743541096087,0.015871567598647142,0.034671929722205654,,0.2027178514304615,0.17700376180880117,0.08950812707271286,0.036399680079413445,,0.3029115689609275
48,real,logit,real,29,0.18830028117925723,0.03423891219899357,0.05163326004442122,,0.27417245342267205,0.16595543139990265,0.024059714969871266,0.041827439471850046,,0.23184258584162398,0.18271402853857766,0.09130569453919653,0.04177345502640885,,0.31579317810418306
48,real,logit,perm,29,0.18722267463160042,0.03269759917912072,0.04818461063122884,,0.26810488444195,0.16411879183223493,0.023107699694802548,0.038112062386838744,,0.22533855391387625,0.18279740867938796,0.09126811620496678,0.03789464095426198,,0.31196016583861674
48,real,logit,real,47,0.19344733596636277,0.019375257588646923,0.050203719134890225,,0.26302631268989995,0.16731065238079196,0.012651015316423209,0.040078016582071274,,0.22003968427928644,0.1855115532245027,0.08598529561395979,0.04196458306401374,,0.3134614319024762
48,real,logit,perm,47,0.19233116573241713,0.01938706718994493,0.048465007510059166,,0.26018324043242125,0.16563885103341008,0.012842677498101085,0.03792412073324219,,0.21640564926475336,0.18585474105514876,0.08645836492452652,0.03847729750890191,,0.3107904034885772
53,real,ls,real,11,0.24005468896560428,0.11040788902181381,0.004147137182274098,-0.01674680598649041,0.33786290918320183,0.21075094077864862,0.09026943510004094,-0.00025002351213332407,-0.17879581815197973,0.12197453421457649,0.2226700505772134,0.1137480598012976,0.007180075509464358,0.08926971703065607,0.4328679029186314
53,real,ls,perm,11,0.24055869650901246,0.1105473230312263,-0.0008616266688928341,-0.011303840671103163,0.3389405522002428,0.20843445284775244,0.08947789746376408,-0.0005257004466650375,-0.1694839872525382,0.1279026626123133,0.22415631969822314,0.1144115989668644,-0.00027236513301298615,0.09164767845013687,0.4299432319822114
53,real,ls,real,29,0.24752983410769536,0.11481623126894644,0.006253348486168217,-0.03147553352013342,0.3371238803426766,0.21980155251307243,0.09315634100933326,0.0013974259916182488,-0.1983051499289723,0.11605016958505165,0.22752897007807113,0.1186072699714027,0.008103204747985038,0.08125590045997065,0.4354953452574295
53,real,ls,perm,29,0.24741971365849813,0.11519193906698127,5.4573375311959646e-05,-0.025879698500660304,0.33678652760013106,0.2185126307042207,0.09135522043493557,0.00015649830843382967,-0.18771255689300465,0.12231179255458546,0.22909287869942024,0.11932892568059986,0.0002708309336923176,0.08364610296823125,0.4323387382819437
53,real,ls,real,47,0.2402192054654937,0.11622691026901937,0.0033485537642950576,-0.014418374899991657,0.34537629459881647,0.20814255964332506,0.09186028539082312,-0.0010103395579538856,-0.17015890579880746,0.12883359967738683,0.22404374025933527,0.12013756615964037,0.007110659660662081,0.0917487581560589,0.4430407242356966
53,real,ls,perm,47,0.24041775958213418,0.11623764445111896,-0.0008367349027847878,-0.008536885659182564,0.3472817834712858,0.20315060276171498,0.08715191199417249,-0.0014852502124551488,-0.16275590120232758,0.12606136334110474,0.22555048368885106,0.12076753711204752,-0.00023679541883326696,0.09418717011988607,0.4402683955019514
53,real,logit,real,11,0.20579336937213147,0.10263767751419137,0.056830860545668084,,0.36526190743199094,0.16751509422797872,0.08413095806637283,0.04445133122036545,,0.29609738351471704,0.20616827027592477,0.11707863640148135,0.049360251980430536,,0.37260715865783667
53,real,logit,perm,11,0.20515640678488575,0.10377711328563727,0.04733860953239849,,0.35627212960292154,0.16519568208544944,0.08470006090403161,0.03506995910805406,,0.28496570209753513,0.2079000165124099,0.11728323410466412,0.03993006879264495,,0.36511331940971903
53,real,logit,real,29,0.21451732477591012,0.10721591846738854,0.05987443579129681,,0.38160767903459547,0.17727743555810868,0.0886666818434296,0.047451329770883434,,0.31339544717242174,0.20930240921646065,0.12022985956715619,0.05086351457698401,,0.38039578336060087
53,real,logit,perm,29,0.21314203723087716,0.1089685509973034,0.04972245114000256,,0.3718330393681831,0.17481526453312363,0.08972002138756296,0.03758517856989879,,0.3021204644905854,0.21085246100381963,0.12068951735786318,0.041303060115104345,,0.3728450384767872
53,real,logit,real,47,0.21114313195442708,0.11234994025221091,0.05657483069799775,,0.38006790290463577,0.17412918537311894,0.09205895381613816,0.04468558327745764,,0.31087372246671474,0.20784851284152317,0.1237550890525346,0.04906357065315867,,0.3806671725472165
53,real,logit,perm,47,0.21009921764200706,0.11329005020658989,0.048110718931555004,,0.37149998678015195,0.17196411058050637,0.09261981650618197,0.036256794430655284,,0.30084072151734365,0.2091975932918667,0.12397419843405469,0.040256502674996836,,0.3734282944009183
55,real,ls,real,11,0.22280319492822565,0.09278341050432401,0.006352633130100621,-0.0989209630870265,0.2230182754756238,0.23539660444363247,0.09235632032595598,0.0049463287506689435,-0.42045320908762995,-0.08775395556737253,0.2131218777554586,0.09904983907367029,0.006399960342253457,0.05318673871284774,0.3717584158842301
55,real,ls,perm,11,0.22243264343821487,0.0914399362068758,-0.000441029831109783,-0.09712048155487238,0.2163110682591085,0.23328929354702144,0.09087173687774688,0.0001581553461529606,-0.419829812051714,-0.09551062628079277,0.2137133996011975,0.09869098927263707,-0.00020929538468845524,0.05526844347858227,0.3674635369677284
55,real,ls,real,29,0.240119710397314,0.0939661043060184,0.010703838953148295,-0.10389590475319765,0.24089374890328308,0.2519308258534029,0.09245033265140887,0.009230391156870252,-0.4266301290000458,-0.07301857933836375,0.2235315956954032,0.09839091234676668,0.009471656911794793,0.052038919359407916,0.38343308431337264
55,real,ls,perm,29,0.24077327535587673,0.09347735785719448,0.0002292276915695039,-0.10215534707670634,0.2323245138279344,0.24746505660757345,0.09092053809099968,-0.0005678822475183402,-0.42743034156051596,-0.08961262910946122,0.2242925598990825,0.09821400346611474,0.0003141081576660635,0.05411676570589827,0.3769374372287616
55,real,ls,real,47,0.24262761572067637,0.09666144264248233,0.007936815650428483,-0.10631702751780617,0.24090884649578104,0.26399329735347427,0.09065302048907861,0.004126105763957694,-0.4347873386127691,-0.07601491500625857,0.22467401142273133,0.10295544642256427,0.008237527773069853,0.05002958556878947,0.3858965711871549
55,real,ls,perm,47,0.24292296158779217,0.09572238630691914,-0.00035218544994972123,-0.10467928620960079,0.23361387623516083,0.26135542580448845,0.09206712420955901,-0.0010966919702025957,-0.43643925245212023,-0.08411339440827548,0.22522393265921226,0.10266067731815846,-4.8036387479531234e-05,0.05191938760876387,0.37975596119865507
55,real,logit,real,11,0.20755830765401237,0.07236334595460445,0.061523564258817255,,0.3414452178674341,0.18402989511140566,0.061277866105205483,0.052661906186125505,,0.29796966740273667,0.19782718112024494,0.10291275003289946,0.06469381653477874,,0.36543374768792314
55,real,logit,perm,11,0.20766499923931742,0.07177303472172132,0.05268783984416721,,0.332125873805206,0.1825948240248375,0.060703471944885415,0.044622301937053764,,0.2879205979067767,0.19867302569370254,0.10234341101968882,0.0575361577359196,,0.358552594449311
55,real,logit,real,29,0.22331771899801603,0.0748088748170638,0.06809684018483644,,0.3662234339999163,0.19855926520913583,0.0647075182302553,0.058786979283789814,,0.322053762723181,0.20774377861353802,0.10202989814562671,0.06887075346582619,,0.37864443022499095
55,real,logit,perm,29,0.22465653194910362,0.07488865281317804,0.056026022915858745,,0.35557120767814043,0.19759332680467914,0.0649675365830529,0.04773751234420579,,0.31029837573193786,0.20931484240479722,0.10183384567910028,0.05947680069296344,,0.37062548877686097
55,real,logit,real,47,0.22958730716628217,0.07810133048542567,0.06611026865481358,,0.37379890630652146,0.2042829532587238,0.06626713708857171,0.05593646935364812,,0.32648655970094365,0.2108045468318563,0.10607882517588287,0.06772080585103536,,0.38460417785877454
55,real,logit,perm,47,0.22987732054900112,0.07740486606912153,0.05687971793315946,,0.36416190455128217,0.20304855750279535,0.06634803148251746,0.04854740651725289,,0.3179439955025657,0.2119806155752061,0.10547680274009567,0.0596076612628002,,0.377065079578102
62,real,ls,real,11,0.18486203833541798,0.09481977198217666,0.00988088922130606,-0.07116160333101135,0.2184010962078894,0.1897969392158306,0.08172894911706235,0.003353805362809649,-0.33603297061117676,-0.06115327691547412,0.17767822662551047,0.09915917422080589,0.011642296910796001,0.0638534175813925,0.35233311533850487
62,real,ls,perm,11,0.18560367300808817,0.09406604840952561,-0.001073169654255135,-0.0650930051375195,0.21350354662583915,0.18587956798244948,0.08017495195553559,-0.002425113462918266,-0.3316978229608132,-0.06806841648574635,0.1783516356848808,0.09938139071298761,-0.00044231179848584307,0.0672660676467073,0.3445567822460899
62,real,ls,real,29,0.17775170526702613,0.09144190034405893,0.007504926180473788,-0.06581796515258227,0.21088056663897659,0.18352888269046153,0.07734308025541575,-8.823439477026462e-05,-0.33183035883720824,-0.07104663028610125,0.17619208764151367,0.09659743533136607,0.009319023726691862,0.06904095134853863,0.35114949804811024
62,real,ls,perm,29,0.17797316772538896,0.09075894216003885,0.00021281387658070305,-0.0627202541715769,0.20622466959043162,0.18276529199563074,0.07606716670281102,0.00021214765331304766,-0.32760673115339434,-0.06856212480163948,0.17694788863822392,0.09664054106185115,0.0004906041761518487,0.07178218089287847,0.34586121476910536
62,real,ls,real,47,0.17593446477218494,0.08977378812201917,0.004132221586469365,-0.06611198896626536,0.20372848551440814,0.18659924309039155,0.07836467342330103,-0.0016030219833664534,-0.33760149545951246,-0.07424060092918627,0.17303726583105827,0.09539652981234777,0.008965815028735799,0.06896169967532502,0.34636131034746687
62,real,ls,perm,47,0.176131493473592,0.08926339482965882,-0.0007294233606392198,-0.06175646783832829,0.20290899710428334,0.1794541886015224,0.07554390530239667,-0.0014828882402667942,-0.3346392335605004,-0.08112402789684814,0.17409635832233974,0.09571830841759958,-0.0001565992359583157,0.07218219651354794,0.341840264017529
62,real,logit,real,11,0.17159659939299188,0.0806600893742824,0.05241716715976711,,0.30467385592704144,0.1509294124716941,0.06795813202662498,0.04480346624011405,,0.26369101073843315,0.16328650562556418,0.09834070497276544,0.05738768912041532,,0.31901489971874497
62,real,logit,perm,11,0.1725099571389266,0.08029094829333905,0.0347365994269912,,0.2875375048592569,0.15018771985121393,0.0677136767293341,0.029218266222139466,,0.2471196628026875,0.16473800113662906,0.09881041476657448,0.042701929439061925,,0.3062503453422655
62,real,logit,real,29,0.17135787064916203,0.0794720473277486,0.047235617840661936,,0.29806553581757256,0.15028370767741442,0.06575952792609058,0.040096204005696356,,0.2561394396092014,0.1635914266587618,0.09661402675057867,0.05484759607197414,,0.31505304948131463
62,real,logit,perm,29,0.17170249996564407,0.0783435637891274,0.036205853634015926,,0.2862519173887874,0.1486880607741089,0.0653300463123473,0.03018183532505943,,0.24419994241151566,0.16461684223353618,0.0965956671664816,0.04414733661433395,,0.30535984601435173
62,real,logit,real,47,0.1679694390761039,0.0755741639046223,0.04467142312459993,,0.2882150261053261,0.1492169365675656,0.06196597897003429,0.037972701526364706,,0.2491556170639646,0.16004046486122664,0.09571118123639778,0.054428251693381294,,0.31017989779100574
62,real,logit,perm,47,0.16876736358542255,0.07451160460244267,0.03492519009655966,,0.2782041582844249,0.14845900410188684,0.06152080542291445,0.02939522557024334,,0.23937503509504465,0.16172693222315737,0.09591832286206775,0.04290066498777384,,0.30054592007299896
63,real,ls,real,11,0.21397250668044604,0.09137131589736948,0.00500214380724201,-0.10760702627367814,0.20273894011137938,0.21814474122765123,0.0680789765109748,0.002194179062367278,-0.39092300821341336,-0.10250511141242002,0.20185443961090552,0.10492667352876735,0.005614579814167039,0.04450457230020145,0.3569002652540414
63,real,ls,perm,11,0.21445418287369175,0.0908040490607074,-0.0003218385947915588,-0.10526279021897225,0.1996736031206353,0.21625956702534185,0.06673571881274017,-0.001097427049346881,-0.3882403830425454,-0.1063425242538103,0.20233837779825775,0.10532966722547629,-2.9728784895359052e-05,0.046127830311540455,0.3537661465503792
63,real,ls,real,29,0.20419263267451945,0.09014236577260655,0.003931551822817199,-0.09503822105965744,0.20322832921028577,0.19838069965361657,0.06386357616656564,0.002561478137034464,-0.3841529680596914,-0.11934721410247473,0.20003581059354517,0.10153561525388305,0.004968410940556972,0.05184942166046739,0.3583892584484526
63,real,ls,perm,29,0.20415397269165075,0.08936185669725757,-0.00030828055347371464,-0.09304107164635997,0.20016647718907465,0.1952513135713539,0.06191803367075911,-0.0004982589131814301,-0.3838731867597979,-0.12720209843086638,0.20038663681190416,0.10180709224321412,0.0001221898253023675,0.053314697588464584,0.3556306164688853
63,real,ls,real,47,0.20097867050329707,0.08865761624785694,0.0055044918138037,-0.1059953573569499,0.1891454212080078,0.20325406164068657,0.07334068143659679,0.005585040014757034,-0.41182322796490156,-0.12964344487286117,0.19669119424176146,0.1025590852892397,0.005836927331337061,0.0476031812310033,0.3526903880933415
63,real,ls,perm,47,0.20063206123252317,0.08858889548145202,8.870432523587027e-05,-0.10482075634216678,0.18448890469704426,0.200072134874023,0.0709393533430209,0.00011992945232906319,-0.4123489791755838,-0.1412175615062108,0.1968513854887962,0.10303517627740799,0.00011920430709588813,0.0488628830798865,0.3488686491531866
63,real,logit,real,11,0.2028827392379735,0.07746618575610703,0.05393058444903614,,0.3342795094431167,0.17084066194896266,0.06627456033432677,0.04397583036608072,,0.2810910526493702,0.19039075963302743,0.10055622784832426,0.054185540875150054,,0.34513252835650177
63,real,logit,perm,11,0.20285134850328618,0.0776177141505087,0.04669641815457146,,0.3271654808083664,0.17014020477135922,0.06593293767229971,0.03779413135489472,,0.2738672737985537,0.19118466139038584,0.10072119891718054,0.04779870720311871,,0.3397045675106851
63,real,logit,real,29,0.19717961045907262,0.07676794910876755,0.050321961185129674,,0.3242695207529699,0.16495783897245142,0.06387511999902817,0.04088027894629609,,0.2697132379177757,0.18992077379726954,0.09894672159479992,0.053053295950917165,,0.3419207913429867
63,real,logit,perm,29,0.19711146932295054,0.07670124893991259,0.0439824776085671,,0.31779519587143024,0.16409847704398378,0.06328377409708426,0.035407638581749855,,0.2627898897228179,0.19060020868745428,0.0990911132940104,0.0475164097262584,,0.3372077317077231
63,real,logit,real,47,0.19173436445555697,0.0747202574378231,0.050207125378257535,,0.31666174727163765,0.1602324922548171,0.06385123098349951,0.040809140176746396,,0.264892863415063,0.18528107986732345,0.09851244267327576,0.052869153223306944,,0.3366626757639062
63,real,logit,perm,47,0.19112136688220202,0.07564856759027788,0.04304509959292196,,0.3098150340654019,0.15880791310376124,0.06393767801347858,0.034461013532202725,,0.25720660464944256,0.18600289438534237,0.098754242537032,0.04638641604252323,,0.3311435529648976
67,real,ls,real,11,0.15925457789608205,0.11828808294463453,0.005414712360747753,-0.1437609957460492,0.13919637745541513,0.1630275745265565,0.10603223213281737,0.00410167005569754,-0.4815365672158496,-0.20837509050077818,0.14857900648674754,0.12611556299460464,0.004797791822709693,0.03683581824860127,0.3163281795526631
67,real,ls,perm,11,0.15949661067151089,0.1177169961233279,0.0002494504804487855,-0.14219858710868033,0.13526447016660725,0.16104397896017633,0.10397366753685962,0.00044465895037785563,-0.4808202095140762,-0.21535790406666244,0.14878411928452287,0.12622186282987657,0.0002099446792583152,0.03778042383744721,0.312996350631105
67,real,ls,real,29,0.16125934071609538,0.12458764742283272,0.006236338119641555,-0.14112023925407208,0.15096308700449756,0.16356254746746962,0.11335528839355402,0.00287994601419378,-0.4867714374236423,-0.20697365554842495,0.14888233076879442,0.12904406273601832,0.005347975854589478,0.03812175729653676,0.321396126655939
67,real,ls,perm,29,0.1611976848592729,0.12433788879293318,4.471746038324047e-05,-0.13943549174742514,0.14614479936516422,0.16528928644077057,0.11237267003140045,0.00036250389893690194,-0.48251228347255704,-0.20448782310144908,0.1490981524303288,0.12940525551846163,0.00032372235325029786,0.03904194925218508,0.31786907955422583
67,real,ls,real,47,0.16184595574726568,0.11701971605542032,0.0026987865942356875,-0.14396912467230247,0.13759533372461918,0.16104290746292363,0.10024080158842771,0.000130498325340132,-0.46937415305533003,-0.2079599456786385,0.14933434282998476,0.12334384736261252,0.003400509935044565,0.03765096374560979,0.31372966387325163
67,real,ls,perm,47,0.16188027389702556,0.11674758332507505,-0.0002813204360492816,-0.14253057804439562,0.13581595874165575,0.16196387549822144,0.0983797805884737,1.7868767295564744e-05,-0.4663810891098771,-0.2060195642558864,0.1496254108722802,0.12366430776529584,0.00010065246992910226,0.038468348150633075,0.31185871925813824
67,real,logit,real,11,0.13800344217902444,0.10044585532789524,0.04333857383595796,,0.28178787134287764,0.11741683356823895,0.08375980746580436,0.03543059974788398,,0.2366072407819273,0.13692601593565307,0.12471271318165655,0.043738243411263436,,0.3053769725285731
67,real,logit,perm,11,0.13809560702188434,0.1003090554995466,0.036208750800465504,,0.2746134133218965,0.11703600081675943,0.08363776777434608,0.02920260464735593,,0.22987637323846144,0.13732121233832242,0.12498780510438837,0.038094254378583194,,0.300403271821294
67,real,logit,real,29,0.13976253671663427,0.10672636246484205,0.045066286468786056,,0.2915551856502624,0.1190146195546497,0.08945206958355328,0.03699689084002877,,0.24546357997823176,0.13660274963039928,0.12867859836836995,0.04455608947300058,,0.30983743747176984
67,real,logit,perm,29,0.14003260669333994,0.10668385554252247,0.03613106771472459,,0.28284752995058704,0.11890963980331401,0.08940527826270597,0.02931397270832246,,0.23762889077434246,0.13713903057713006,0.12901348974570814,0.03801150216794191,,0.3041640224907801
67,real,logit,real,47,0.14242092020330932,0.10106845098037004,0.04082103165781976,,0.2843104028414991,0.1217805938331579,0.0842623270289323,0.03345455395162087,,0.2394974748137111,0.13795734864660925,0.12204053433426212,0.04232261737055879,,0.3023205003514302
67,real,logit,perm,47,0.14255792707810072,0.10028486717575791,0.03584457377432698,,0.2786873680281856,0.12153398694510353,0.08383736379985536,0.02911195028389559,,0.2344833010288545,0.1384615207965059,0.12220493399525255,0.0378666707154906,,0.2985331255072491
73,real,ls,real,11,0.226730783506644,0.09739390319268026,0.002616003928215473,-0.008715814404166366,0.3180248762233734,0.24719313659591138,0.08922001105899396,-0.003680512901998815,-0.2086940917118743,0.12403854304103223,0.21137534331206148,0.09828657572655759,0.005113178868438585,0.09769994441786314,0.4124750423249208
73,real,ls,perm,11,0.2275085561355112,0.09694037915968881,-0.0013772186002909321,-0.005908451662951074,0.317163265031958,0.24827190075721622,0.0885193573456971,-0.0018586725677304052,-0.2047926892079661,0.1301398963272168,0.21225749673778954,0.0985031700209506,-0.00044585350421876463,0.09931284117834159,0.409627654432863
73,real,ls,real,29,0.24204601646713567,0.09870233713707005,0.0028382857562512984,-0.027722720716663554,0.3158639186437935,0.25616068836235173,0.09891284096933056,-0.0015691362030830676,-0.25220040679153966,0.10130398633705961,0.21968482492314217,0.10015652206988034,0.005289982351790114,0.0907041862053803,0.41583551555019294
