comp,v_mean,seed_sd,thr_sd,lo,hi,ident
1,10.583333333333334,0.34840908267278103,0.5911962542138292,9.400940824905675,11.765725841760993,0.9757098732070579
2,5.366666666666667,1.9905331502444819,1.4669336323120092,1.3856003661777034,9.34773296715563,0.9753579605186308
3,19.51666666666667,0.7009913614937698,0.5922837807509861,18.11468394367913,20.91864938965421,0.9810440155668063
