base,item,person,both,rand,person_rand,cells
0.3147930455004603,0.33533622869789104,0.34346234797127595,0.35051926310059855,0.3147941963924432,0.34346844852984326,579512
0.3129014667140867,0.33312505676567006,0.3421893435308965,0.34881485587892047,0.3129692635947049,0.3422541305198472,578894
0.3123485900520834,0.33255006057349357,0.3414451831900508,0.34804405455368326,0.3123472092544619,0.341456183813144,578511
0.31320363316400335,0.333619998072914,0.3427427580423238,0.34945566272912143,0.31321222967300844,0.34274328136624144,579085
0.31153565457677135,0.33112168049054425,0.3400298696385804,0.3464981196453476,0.31153631311488283,0.34003465925756804,579182
