q,Kw,seed,world,arm,brier_I,brier_P,brier_C,brier_W,l1_I,l1_P,l1_C,l1_W
19,8,11,real,permC,0.15417563840825502,0.12390619363135912,-0.000255486416784384,-0.14884318400820779,0.1305089703931889,0.12944242498115235,0.000181620016560885,0.07199021092083316
19,1,29,real,real,0.14837680317790197,0.12317249450704923,0.006083582072189175,0.006620964263685155,0.13516263077097834,0.14123400331485778,0.0062511069728717426,0.03855059048319395
19,1,29,null,real,0.15179308355241472,0.10970792564524949,-0.0007368642067834644,-0.06881670947648844,0.14226741451897357,0.138616169985143,-0.00021086654056986137,-0.005410462725583709
19,1,29,real,permC,0.14815219259591367,0.1222753558832407,-0.0005647788695293161,0.007135841236808096,0.13528700759186846,0.1416312233776179,-2.7031023064005844e-05,0.03895921432615085
19,2,29,real,real,0.14675092857117006,0.1240406370416253,0.005849750772751683,-0.009108387028285906,0.13511144348535942,0.13977763852220257,0.005927550886676411,0.05709178415003371
19,2,29,null,real,0.1478493161677329,0.11576517966794386,-0.000761227778007384,-0.10703659442982191,0.14037335739893747,0.13576378051845656,-0.00017066684393503745,-0.006636365143681322
19,2,29,real,permC,0.1464942637283723,0.12318459659490785,-0.0005301519674827578,-0.008325051853678916,0.13527414896356177,0.14021539832676105,-3.6954796757286225e-05,0.05781404030549266
19,4,29,real,real,0.1481581677384785,0.1281297212505956,0.00403334742861743,-0.03996619073726781,0.13253426710552196,0.13539929584733512,0.0052552478212497524,0.07942656563988923
19,4,29,null,real,0.14164343743772412,0.11910027613404707,-0.0009346579112341121,-0.2046552699673661,0.13693726367111358,0.13069746658599365,-0.0003497183126611828,-0.014403287998974806
19,4,29,real,permC,0.14794491015999178,0.12722319196568813,-0.0005541714203552057,-0.037390471671399014,0.13263087389345013,0.13569594724950992,-0.00013434018288335792,0.08072373947464877
19,8,29,real,real,0.14762032069800785,0.1312266765652735,0.004271507524364078,-0.16756802187642494,0.1268597344735256,0.1298022146409042,0.0046430538473528436,0.06733480320503465
19,8,29,null,real,0.14981676280030937,0.11855386123421113,-0.0007600620711479359,-0.3700833827026375,0.13333135505258786,0.12253554010287704,-0.00034226737847601696,-0.040600338146481764
19,8,29,real,permC,0.14737660272681413,0.13029069840759455,-0.0003382544766230103,-0.1650145459625706,0.1270245787891832,0.1300259792587945,2.4942795565863207e-05,0.06940345399214032
29,1,11,real,real,0.21037580202425432,0.08734752395043233,0.004379923830504487,0.015250916916415076,0.18776615652493098,0.10126139335826545,0.006238701448469645,0.046930012350902064
29,1,11,null,real,0.20001588509611865,0.09109584374532563,0.0005518232801736873,-0.057321770978115284,0.18436511806143618,0.10382934366273763,0.0010646338908848751,-0.00415719267402693
29,1,11,real,permC,0.2107274447631788,0.08654096395544984,-0.0004948459945472994,0.018605746479731157,0.18807436698352248,0.10133946850379023,-2.3136160777574126e-06,0.04813500680389796
29,2,11,real,real,0.208427015250708,0.0907401795733926,0.004094066474825816,0.013651310803953598,0.1869313662398597,0.10137210111647507,0.005860380187803374,0.07074741542341545
29,2,11,null,real,0.1961996208463933,0.09486950622802659,0.0006198120888230758,-0.1046469742704583,0.1842308086785085,0.1025956968081361,0.0010279539303385543,-0.0025575825160639534
29,2,11,real,permC,0.208768303590057,0.08989514749067375,-0.00047646914387484507,0.017310374573620807,0.18742026474753598,0.10145369978440577,-1.1030081190947318e-05,0.07232201467196443
29,4,11,real,real,0.20447492787025795,0.09629280998336659,0.004470412888293066,-0.01289880903094709,0.18523648505296741,0.09894079639179273,0.005591669522634253,0.0960231390058486
29,4,11,null,real,0.19132919485836275,0.1004340177819526,0.0006651231387250951,-0.21037801754506674,0.18374057451483286,0.09831742518746957,0.0009738246589390079,-0.014969359657208284
29,4,11,real,permC,0.20466539365546088,0.09519050738500888,-0.00044838937094499043,-0.009588011901817276,0.18576066608438432,0.09891544017874991,-1.482584721854141e-05,0.0978626531535391
29,8,11,real,real,0.20114546406442618,0.09725292248422819,0.004711557951116811,-0.14124201201595138,0.17991146590628518,0.09267581783936758,0.005355035153001712,0.08248302390882525
29,8,11,null,real,0.186341772431373,0.10136934964832822,0.00041200758817046734,-0.34885852656852556,0.1802157515173944,0.09255248410731672,0.0007695026466106684,-0.023783399549723878
29,8,11,real,permC,0.20135381853575532,0.0966200142690006,-0.00046720254292325253,-0.1381911731216236,0.18035287735868374,0.09258327823776569,9.973280604110475e-06,0.08458397155397096
29,1,29,real,real,0.20692142729417462,0.08414913403363516,0.004294214695250598,0.0171909482221624,0.18792190577827717,0.0993621554734301,0.006199422907353841,0.0488382017299802
29,1,29,null,real,0.20085035264473688,0.08457232263308925,0.00047584675383928926,-0.05759009840180018,0.1877037762450348,0.099633771494121,0.0010990021406696582,-0.003584368988862589
29,1,29,real,permC,0.207443620294537,0.08353226990098662,-0.0003338889120148754,0.020260927157311794,0.18828801889236407,0.09949914527502739,5.459425163311289e-05,0.04983699019062262
29,2,29,real,real,0.20371919227722568,0.08629951384785908,0.0038929774247946913,0.01564633624161818,0.18671275358420356,0.09961536257611789,0.005875184560335931,0.07128943389178499
29,2,29,null,real,0.1989010612753976,0.08696228219489235,0.0005970992471511042,-0.09982009417984405,0.18754806971539814,0.0983287961978529,0.0010872728067251314,-0.0029110067671359687
29,2,29,real,permC,0.20414758712481237,0.08557197605307346,-0.00023306024531621894,0.019218381113922135,0.18728179794917818,0.09975777716739863,6.777482587316808e-05,0.07262564127368537
29,4,29,real,real,0.1993751362275261,0.09138594217205796,0.0037489678568186817,-0.019100999580636047,0.1855165107126291,0.09646993216991034,0.005404488412575663,0.09316224999240202
29,4,29,null,real,0.19750639335007478,0.08899204494891559,0.0006128434284344101,-0.17241508333251382,0.18806852986657321,0.09615409583973049,0.0010135284646189957,3.707594865692853e-05
29,4,29,real,permC,0.1998683141997261,0.09079612186565023,-0.0002515441482836648,-0.015403429043323525,0.1861693931979499,0.09659190278605541,6.117857885360825e-05,0.09496255727504313
29,8,29,real,real,0.19760460262056073,0.09124604453842977,0.0039495297039012865,-0.1265355810640699,0.1803573087329022,0.0905651985491198,0.004977278618558419,0.09237772665402129
29,8,29,null,real,0.1893789163365112,0.09532701443352676,0.00048384248357385046,-0.3331613459245214,0.18319599617111157,0.0895309379353585,0.000871021229705606,-0.016364850355947452
29,8,29,real,permC,0.1979584046492659,0.09081116751512038,-8.914683167290013e-05,-0.12287617505722921,0.18094615954779367,0.09053912859914832,7.340669656040003e-05,0.09461747184838643
39,1,11,real,real,0.10793297554151773,0.06606510697639706,0.005968598119225131,0.019180879502488597,0.09661683358245968,0.1211182204954013,0.008431070103978422,0.06743398623263933
39,1,11,null,real,0.1019256308386669,0.06687938400112542,-0.0022424476578390235,-0.10185618106388585,0.09585179692127417,0.12485770955448422,-0.0001301625679740644,-0.004117366120072741
39,1,11,real,permC,0.1085566553925908,0.06518414776072456,0.0013045546521917215,0.02324163538799521,0.09659497491523052,0.12139238160073193,0.0011888171679483954,0.06864246739141155
39,2,11,real,real,0.10502183458099207,0.07181968919701064,0.006127118475774897,0.013565678260081935,0.09735484304849969,0.11993013188968807,0.007654577821916438,0.10150721586782877
39,2,11,null,real,0.09743560433293084,0.07509862666951558,-0.0022731624637220465,-0.15649977296288142,0.09409591530955763,0.12112739561767492,-7.437100745340727e-05,0.005064870846603749
39,2,11,real,permC,0.10564224899047835,0.07072435678308686,0.001060080136471871,0.01722343927331893,0.09707297750813583,0.12015876986852847,0.001068891429455321,0.10337226357016992
39,4,11,real,real,0.10411562955306637,0.07963920801068541,0.006964351853400635,-0.05272483656540523,0.09364278071095762,0.12032154037920251,0.0073393671635954,0.12811296252619075
39,4,11,null,real,0.09820106955449588,0.09001256003589811,-0.0012407685234866,-0.3067879775957615,0.0957037164786462,0.11541893396310637,-5.033515706520664e-06,-0.011066690572437402
39,4,11,real,permC,0.10434477239021653,0.07840174634968278,0.0014501178940763229,-0.04951427117218952,0.09321294305008368,0.12034099706617062,0.000907315073892819,0.13013164453129045
39,8,11,real,real,0.10289819819665569,0.07880732638317847,0.00879219693841186,-0.23065129123409286,0.08776409651582745,0.11017265855930818,0.00827591362825435,0.05450213651598807
39,8,11,null,real,0.10168882278954357,0.09136414847338391,-0.001740181818321094,-0.40058484450386433,0.08806586700559425,0.10941790069124069,-0.0002904281396061044,-0.04521923792395955
39,8,11,real,permC,0.10276564199980726,0.07859125057455357,0.0015102546875251828,-0.22920843413243952,0.08758335990336062,0.11030042227633122,0.0011592391367712673,0.05583619611930724
39,1,29,real,real,0.11862703705510884,0.07693247918765017,0.0012809391457892507,0.010288485591476177,0.10563863360140764,0.12122157187479152,0.006372223944787277,0.06528573216971445
39,1,29,null,real,0.12069692895571882,0.07802605437809172,0.0006628461681288111,-0.08171512421455215,0.10570719168951008,0.12506525762062046,0.0012901261662116026,0.0044527883497558944
39,1,29,real,permC,0.11857840992917293,0.07582142584230847,-0.0011313103051709128,0.014811921433231687,0.10510155878116799,0.12136141548472713,0.000473224601910562,0.06656272190770242
39,2,29,real,real,0.11661974979122729,0.08008372449458347,0.0018029548673248277,0.008336605339186304,0.10468429395137342,0.11825920342657219,0.0052228997046210495,0.09964403998843022
39,2,29,null,real,0.1177249001865661,0.08125477798626815,0.000837410692126228,-0.17316278626345313,0.10541491888006219,0.12104978725335659,0.0012244556743220187,-0.0007607495686718
39,2,29,real,permC,0.11689349165783765,0.07890930179597219,-0.0012736201868660533,0.012195715577711097,0.10423710218477722,0.11850936179438033,0.00013333844427250907,0.10173046780894635
39,4,29,real,real,0.11684022444027291,0.08122537015379612,0.0016198641539064878,-0.07073619647510167,0.0987110149029775,0.11619503522871079,0.005120910378404406,0.11856385513236338
39,4,29,null,real,0.11149812102476336,0.0963885985162068,0.0009333413657617492,-0.34543251761948635,0.10440730667368023,0.11453156916069064,0.0011355595170076116,-0.030868190231698973
39,4,29,real,permC,0.11680426037229424,0.0813955698753773,-0.0007571206436536118,-0.0661774959799461,0.09823499566719647,0.1162614700846013,0.00028817444384719265,0.12090710827867084
39,8,29,real,real,0.118267772144945,0.0827384887871065,0.0035581501743138233,-0.2504551916072097,0.09465158770721399,0.10673524215975995,0.005504388196001417,0.0409566818270152
39,8,29,null,real,0.11994185360169439,0.09187298099255428,0.0010057607816186809,-0.39729840887559653,0.09764899134679636,0.10976969318535616,0.0011370497769266261,-0.03630161504780883
39,8,29,real,permC,0.11822076077176394,0.08205263546404905,-0.00022197505360672476,-0.24729963154241455,0.09453056201426902,0.10683928190982561,0.00038773030037269246,0.04301601301225115
42,1,11,real,real,0.16648960611815206,0.07222868063510121,0.007323919106731293,0.08470245018839544,0.16214733041433363,0.08723338015798907,0.007987233413687511,0.098681885849992
42,1,11,null,real,0.1755396722063557,0.07266268989580607,-0.0030537913881342194,-0.05957369460046661,0.1605122998505955,0.09293464777376356,-0.0010058128650499154,0.00048416200523141806
42,1,11,real,permC,0.16737290306961,0.07180562270588943,-0.0011755470208336116,0.0869941823513913,0.16260290780620335,0.08772153497911608,2.7236525749300494e-05,0.1000548970291194
42,2,11,real,real,0.16708312278378076,0.07313416206117561,0.005376545201188381,0.06094786056399639,0.16151800334102295,0.0879136499320572,0.007077526101625995,0.11810827044106732
42,2,11,null,real,0.16904485702498537,0.08160391553300042,-0.0027184149971384575,-0.12748121575630966,0.15889375726565058,0.0916396465890654,-0.001068364424073496,-0.009699964520452528
42,2,11,real,permC,0.16808117983300197,0.07305855898919489,-0.0010901044109954592,0.06527240924237332,0.1619706462914089,0.08822330194352701,-7.594999310645001e-05,0.12028780241340052
42,4,11,real,real,0.16408302132223368,0.07179445140606763,0.006584864255524717,0.003213934424355339,0.16057223374714444,0.08729510993512589,0.0073587526305386175,0.13012282483380364
42,4,11,null,real,0.15962066557712395,0.07767590020806783,-0.002950966850573555,-0.2501849444064018,0.15600505711864346,0.08716050193105739,-0.0012927670031899483,-0.022105607840319313
42,4,11,real,permC,0.16476250326397718,0.07183642515721941,-0.001149155062258748,0.006271113397132636,0.16091537875112305,0.08781617266753974,7.076829036926449e-05,0.1321678485606999
42,8,11,real,real,0.1643956804884398,0.07511087350018329,0.006792001531818312,-0.09856781993831318,0.1563010929230506,0.08347216939700991,0.007355675756062144,0.11342215474076348
42,8,11,null,real,0.14838963273628358,0.08130947286920323,-0.002642124567383645,-0.4124496628509125,0.1502453574097407,0.08018387902128125,-0.0012102347891940386,-0.04369655772881338
42,8,11,real,permC,0.16522043006672574,0.07569966349556262,-0.0010070036507904647,-0.0955756268303612,0.15672040463773634,0.08401330799641404,-8.72545460428309e-05,0.11531223250572412
42,1,29,real,real,0.1701237188932333,0.07631201062811817,0.006519506066001593,0.08777765777115913,0.16713976078806714,0.09289708404120556,0.007394447813950868,0.1017074911124574
42,1,29,null,real,0.16207148253323578,0.07780292718729875,-0.0010084888564754388,-0.07136311832431882,0.1574562980427886,0.09842226538418675,0.0006350640754606378,-0.005971161976204508
42,1,29,real,permC,0.1687997439870307,0.07495656612281602,-0.0032195171031376793,0.09025402414573667,0.1671610820954411,0.0931227238674812,-0.0008819713306507567,0.1031111236320273
42,2,29,real,real,0.16773148991434744,0.08007752376149255,0.004767162094502582,0.08299968486961902,0.16591606491265948,0.0932713970240641,0.006440361330688695,0.1255362216064997
42,2,29,null,real,0.15262072804489413,0.08191133042052501,-0.0012717457792828977,-0.12126016665428276,0.15668023633230443,0.09672726055455132,0.0005081540863659066,-0.004040140410576626
42,2,29,real,permC,0.16641141233764364,0.07955917512607265,-0.002858980574711123,0.08758893174412213,0.16615068356823293,0.09339044092556895,-0.0009066526200371129,0.12786925931994542
42,4,29,real,real,0.1669494164415692,0.07951393191321245,0.005105921247098596,0.020491236601254924,0.16506069659388412,0.09233000012709316,0.006340148934467123,0.1366556985825526
42,4,29,null,real,0.14033736367642147,0.09258116178933547,-0.0019005848958462137,-0.2544587713969782,0.1533244493046021,0.09297114235615768,0.00027595418391072413,-0.029877760752428373
42,4,29,real,permC,0.16529089819807963,0.0783720181066563,-0.002467849350716385,0.025132855547156753,0.1651610932867435,0.09260367950454851,-0.0009221943481832289,0.13907340696407375
42,8,29,real,real,0.16852848264762962,0.07807823693972744,0.006347481716961034,-0.1327888121687517,0.1619144624381485,0.08793154724224331,0.006459018035628501,0.0965233991004905
42,8,29,null,real,0.14444985438013147,0.08913211691013714,-0.0011549283836974251,-0.44329344817035593,0.15062367353385597,0.08452136867903426,0.0002914276564138322,-0.061057738912833455
42,8,29,real,permC,0.16700447887190215,0.07745087318718699,-0.0024819026150389536,-0.12940280695703488,0.16219334439670516,0.08820772940490006,-0.000871641674629516,0.098872791054404
48,1,11,real,real,0.21493451080286838,0.043590289460372585,0.0018626879257622464,0.09775414070142288,0.1939607965513103,0.09045945521117943,0.004099846154049106,0.1284919414810492
48,1,11,null,real,0.22227108980437507,0.02991963084488369,0.0007970449097527975,-0.1225090827087215,0.19649460558684595,0.08784723574452591,0.0010158992922306986,-0.00928296225944165
48,1,11,real,permC,0.2151496046606563,0.04326318743156454,-0.0011790969606880566,0.09952608532831775,0.19435718351477466,0.09066657676161027,0.00020896035938262425,0.12937132002322804
48,2,11,real,real,0.21369352600054123,0.06104287116183743,0.002604034372910754,0.0282798199419656,0.19355991572319262,0.08856648341608696,0.003985139321445785,0.1256861517622234
48,2,11,null,real,0.22467107734326006,0.04110726867252696,0.0010682403211547211,-0.23072373216338996,0.19610565328913676,0.08472154240563334,0.0009403358503793554,-0.023332130526561818
48,2,11,real,permC,0.21376686500076067,0.0604315041233876,-0.0005152281832052444,0.02997428689919477,0.1937655821289667,0.08863566413342824,0.0002896257132037338,0.12676090249082667
48,4,11,real,real,0.2109569968626854,0.0575625604962157,0.0022888972535771157,-0.0612343736449714,0.18936538994940746,0.08893977924831048,0.004034633118148769,0.11391207633152059
48,4,11,null,real,0.22600010977009885,0.04713120181093962,0.0008731138626115557,-0.36074332497887057,0.19295541704253497,0.07862708108996515,0.0009741243605282021,-0.0413585870369861
48,4,11,real,permC,0.21076252008095855,0.05687173829410529,-0.00047277419409482346,-0.05918231557929817,0.18981159856666496,0.08890192954863821,0.00029511332237390953,0.11494282087259104
48,8,11,real,real,0.217980925986279,0.055560452041831944,0.0018848024395486753,-0.10817654707586476,0.18474869953260167,0.09006225116729309,0.00432702215183651,0.009394396179498546
48,8,11,null,real,0.22867298475272696,0.05134812271655273,0.00072153886672043,-0.09323421850487258,0.19416896777144205,0.0934413133019611,0.000930956123072498,-0.014460263420376021
48,8,11,real,permC,0.2180281106780004,0.05499412085930538,-0.0007232787586358793,-0.10597089876070415,0.1849599713687785,0.09004038425245695,0.00040238807345678113,0.010240026437964133
48,1,29,real,real,0.22346587748173607,0.051094224980304706,0.0023088523145220656,0.11420655536813612,0.19959856379071456,0.0900718074692176,0.003135888711191498,0.13726742304560713
48,1,29,null,real,0.21465981045701998,0.036593860774748445,-0.0012968518374532796,-0.10886619825504862,0.19521943224798108,0.08640333335557768,-0.0005019765771708354,-0.006219109692581224
48,1,29,real,permC,0.2219967282138064,0.05055627358800088,-0.0006844397240356551,0.1166174031845109,0.19968894018717706,0.0900646803978346,-0.00025901763220108803,0.13830475575154522
48,2,29,real,real,0.22292074525379055,0.06465797591579059,0.0028554587935578726,0.044281915550816627,0.19981798027263448,0.08734235216624987,0.0029757082836627162,0.13415145290552422
48,2,29,null,real,0.2075474440836826,0.042827082935542715,-0.001403088248026346,-0.2049986881094885,0.19378627504370155,0.08341037066243474,-0.0005264913275585352,-0.010521757549305935
48,2,29,real,permC,0.22191784879410711,0.06328936281501486,-0.0007802137793253006,0.04605038283286596,0.19992492856272226,0.08695249211636093,-0.00026836390393340326,0.13533961976725875
48,4,29,real,real,0.2201067971393797,0.061948357865867235,0.0029008848601595654,-0.0547402162004722,0.19397448182563448,0.08727630975889417,0.0031437935614936166,0.11814540869237272
48,4,29,null,real,0.21051537264683143,0.05084262730161848,-0.0014234821851030013,-0.33094732126710935,0.19092382111793826,0.07827544509189466,-0.0006620754927417483,-0.01799877396689145
48,4,29,real,permC,0.2188157770897292,0.06101349878291069,-0.0008395653545189655,-0.053076526560218225,0.1939936873315523,0.0867473037144022,-0.00018022424837837076,0.1192536299318314
48,8,29,real,real,0.22487612511669358,0.061779366255384084,0.00398640596954547,-0.0911716214087561,0.1898386981758486,0.0895497365296903,0.0039016096619327776,0.01795695457969121
48,8,29,null,real,0.21619294627940838,0.05319708054685038,-0.001367547393181447,-0.08786639815527239,0.19098688961748364,0.08986739615561545,-0.0005260462206238548,-0.008768840468278766
48,8,29,real,permC,0.22409462462205798,0.06081481087522327,-0.0010373922849370811,-0.09079127980830616,0.18994218460290596,0.08934185455059337,-0.00015450178877223403,0.018333082178316872
53,1,11,real,real,0.23694798806765202,0.10507897593692174,0.005798723257471439,0.025510986621055665,0.22987244049351999,0.11780632018035034,0.008151417331768746,0.0503449213254318
53,1,11,null,real,0.2459278557475001,0.10953575391826725,-0.000369698390210967,-0.03454137807955865,0.23315500034103015,0.12189492490219561,0.0006353226451622691,0.007855000039156124
53,1,11,real,permC,0.2369526704164969,0.10445263325546707,-0.0005803753098748883,0.02923350738127006,0.2310358086590869,0.11826710943067112,-0.00019729121062438587,0.05167347054996282
53,2,11,real,real,0.2370940526262479,0.10548742013046883,0.004789506806603264,0.02776558767031508,0.22800312702965217,0.11779511882019286,0.0077759668753472995,0.07448029504602333
53,2,11,null,real,0.24696699112359877,0.11037275501657812,-0.0002927904219848232,-0.07868962545747521,0.23340050483913583,0.12072796183680226,0.0005590821628159992,0.008414021107089099
53,2,11,real,permC,0.23728132775758098,0.10516895057874028,-0.0005816301906632255,0.03249607000060932,0.2293379408374426,0.11837759927625369,-0.00017699894065689725,0.07620458699694327
53,4,11,real,real,0.24005359916998395,0.11039631183600099,0.004141697354229461,-0.01694391707866747,0.22282843894755608,0.11386456841897669,0.007195995767613946,0.08941701928459331
53,4,11,null,real,0.24965966219469235,0.11490222891973523,-0.00025974145498618606,-0.15439127889662352,0.2322730823752011,0.1173037114063932,0.00046700971476433995,0.002680105981932024
53,4,11,real,permC,0.24052234167078473,0.11038427974627196,-0.0005176383345485146,-0.011501633439884721,0.22424225080083432,0.11443428470355327,-0.00019910270888202444,0.0916991785750215
53,8,11,real,real,0.23928674738526415,0.11463736623636736,0.005622983928620466,-0.1200757872265099,0.21418908143857024,0.10853252541142713,0.007233210460181919,0.08295853682792241
53,8,11,null,real,0.25256080565085015,0.12055256882837656,-0.0003619861204652852,-0.3227904602589857,0.22216152255249802,0.10994445859214708,0.00053791560815671,-0.02249409309306194
53,8,11,real,permC,0.24019494793254162,0.11450337613575284,-0.0005760059048288413,-0.11617315773239847,0.21517129896167336,0.10892358978810113,-0.00020100559402778476,0.08520157854063685
53,1,29,real,real,0.24542896462537936,0.10819830240562807,0.0076149161644643295,0.012485484460853817,0.23411977022331285,0.12197503570457276,0.009120306077841561,0.04555820333689778
53,1,29,null,real,0.23153969429315932,0.11933470710548671,0.0004974899260979844,-0.053683512365358114,0.22395526878586033,0.12527372336572093,0.0012923597371461704,-0.0038105931689257264
53,1,29,real,permC,0.24559348956506014,0.10816995492707035,-0.00020452964392791984,0.01650696322429242,0.23526166027185294,0.12254443781215055,0.00029045631477847556,0.046897392025498696
53,2,29,real,real,0.24554634726292776,0.10825905580800166,0.007031467451327368,0.005995599774175454,0.23217279801746848,0.12113628503041578,0.00864212847550952,0.06652486268375779
53,2,29,null,real,0.22951413668863033,0.12122294588684186,0.000567975338799755,-0.08385260437713934,0.2245567712603566,0.12527039783544308,0.001275872078363697,0.003801887746553508
53,2,29,real,permC,0.24556977162137222,0.10840801651493334,-0.0002501023929896984,0.01055495450168924,0.23371424781102915,0.12202941320083893,0.00029115990972868505,0.06834293256964097
53,4,29,real,real,0.24752946522830113,0.11480363952579736,0.0062484493496587174,-0.0316784865773852,0.22769576269030126,0.11872763424196836,0.008117139858236349,0.08139333573975095
53,4,29,null,real,0.22953786464459613,0.12342160741802148,0.0002971758599160008,-0.15145779965145942,0.22457905078294138,0.12316391707331795,0.0010569052970418138,0.0043105529561541425
53,4,29,real,permC,0.24752839317151396,0.11483369487716494,-0.00032361216951783584,-0.0264096235247309,0.22913869591420305,0.1193807613800012,0.0002311622840262909,0.08367639661720491
53,8,29,real,real,0.24890107730239833,0.11864070431279272,0.006675465979454981,-0.13249355213969097,0.22010708937548995,0.11388580993763166,0.007806612720342601,0.078704193356987
53,8,29,null,real,0.23759082496668335,0.12561621040159301,0.000749520718803696,-0.3228190475259489,0.21476839580488538,0.11369525599693672,0.0010483239893310237,-0.02403130038040696
53,8,29,real,permC,0.249206605417156,0.11898071642126187,-0.00032618826398425615,-0.12765428181129934,0.22109426689875178,0.11448534311709038,0.00023928912516515966,0.08130590821347357
55,1,11,real,real,0.2396892462094739,0.08514637605266594,0.00763543216865036,-0.01475220108711366,0.22199153340920938,0.10525199549756842,0.00789581962066313,0.027894047704832104
55,1,11,null,real,0.24967880602998085,0.08907520390028875,0.0002544365859392661,-0.07519665062364425,0.225700287770569,0.10632663413603224,0.0007303207283754776,-0.005879698509672626
55,1,11,real,permC,0.23955856267958225,0.08379250467400598,-0.001161937664450339,-0.014384246779096303,0.2220779302350749,0.10505341676745271,-0.00036622404498500477,0.028451663663404382
55,2,11,real,real,0.23196982064825744,0.08982031946924968,0.0077971338922777165,-0.0525634494014823,0.2200244392519245,0.10358363973638017,0.007534634678489813,0.036267895385576274
55,2,11,null,real,0.24403154430256072,0.09375835991286631,0.00024572640275134317,-0.12609737426309403,0.2264450830114766,0.10568740601765488,0.0006698634198577247,-0.002272523514473185
55,2,11,real,permC,0.23196830206038305,0.0884481108783388,-0.0011041288922869947,-0.05229938804492896,0.22031370295383523,0.10335591114162115,-0.0003177725763592228,0.037235147754947656
55,4,11,real,real,0.22283981393945665,0.09279304386360826,0.006351620900758877,-0.0993429655912688,0.21333548931381768,0.09920905692857275,0.006411197619269384,0.05333257597751882
55,4,11,null,real,0.23249939265960864,0.09685760534066222,0.00028161658361440983,-0.21658713393702309,0.22430441352365424,0.10159230231328398,0.0006111992708168295,-0.006068610103665707
55,4,11,real,permC,0.22252916541543,0.09158032783147706,-0.0008804016651909423,-0.09740966401610056,0.21396971319292438,0.09891079113497439,-0.00028965787850163127,0.055451380103968224
55,8,11,real,real,0.219808941419684,0.08944035395276248,0.005497705035859159,-0.1965970204213289,0.20610014474142585,0.09803304772964337,0.0059092760618255444,0.0424336387862718
55,8,11,null,real,0.22307075286063316,0.09259590494328789,-0.0002502352918467935,-0.3259554374558321,0.21080899390342808,0.09561574398016556,0.0003068756826227018,-0.016443412664748136
55,8,11,real,permC,0.21947137638600817,0.08874481840496631,-0.0007277968098565456,-0.19365719812592655,0.20670975637821673,0.09794130423617063,-0.00024380356557363034,0.04510021878309303
55,1,29,real,real,0.2584664418536998,0.08679010139833784,0.011122825535038674,-0.0025394799553777416,0.23325836851520187,0.10438016404209517,0.010761180050996836,0.03411297594894484
55,1,29,null,real,0.2385016019244219,0.08947944212239313,0.0010510248001365425,-0.036465978523491885,0.22647024808599905,0.1084951432447661,0.0017194732837548334,0.015134445339691278
55,1,29,real,permC,0.25927375053048257,0.08630101015683321,-0.0002600904511152561,-0.0015339600404520222,0.23374412185175453,0.1044539535933566,0.00020396866454691628,0.03483137155919168
55,2,29,real,real,0.2507029207118431,0.09047161575474384,0.010723141048434044,-0.04084463199101407,0.22927207823040063,0.10233372738180024,0.010086765208474447,0.041195121564155085
55,2,29,null,real,0.23331065189393407,0.09456890564749063,0.0012721303565626692,-0.09482571602560702,0.22488569160092567,0.10534971638071079,0.0016676021161953396,0.010130885255665115
55,2,29,real,permC,0.2515852250690534,0.08986813930590012,-0.00034486800278716684,-0.039524205141155636,0.2298914501093437,0.1023680872989834,0.00019045566386472848,0.04257441901624212
55,4,29,real,real,0.24015604879190947,0.09397436623155682,0.01070366589989826,-0.10431840625528734,0.22374816540481643,0.098548213970437,0.009483737459483933,0.0521874181244918
55,4,29,null,real,0.22752804631263335,0.10075648486943795,0.0013436129228809786,-0.19754792835483054,0.22277262808492598,0.10144879151811916,0.0015292412149400896,0.004439425383479717
55,4,29,real,permC,0.24082277670728996,0.09345662245531138,-0.00017274215098079618,-0.10280637840508675,0.22446373042448353,0.09835877657975196,0.0002501462527876215,0.054229433914492246
55,8,29,real,real,0.22920518939420884,0.09308822884806933,0.009803933785456279,-0.20074045673241023,0.21443774302035976,0.09645964996076706,0.008644210452766235,0.04218062572249456
55,8,29,null,real,0.2184878393025383,0.10240974244049145,0.0015188944965923987,-0.2956369824386555,0.21260537990998968,0.09742785579790751,0.0014467988321346752,-0.015020549611057097
55,8,29,real,permC,0.22950469701963655,0.09251690018865118,-0.00035702192098283997,-0.1985129765377697,0.21523314371311697,0.0963545758410441,0.0001292796393081626,0.044941301905733234
62,1,11,real,real,0.19396381694443507,0.08840655390084998,0.008697546188812336,0.002198322303523329,0.17914098453331861,0.10248108798656158,0.013002438108773143,0.04305306513327824
62,1,11,null,real,0.1846015079848964,0.08651154581704737,-0.0009322994265550203,-0.05617916151827427,0.17606238333473778,0.10445145390232587,0.0001505201073371265,-0.00019413875146225462
62,1,11,real,permC,0.19513239361667525,0.08773517885771026,-0.001523279454694095,0.008977521725685009,0.17953110610539844,0.10295699657814854,-0.0002708126444066761,0.044978362998793125
62,2,11,real,real,0.18904287073621953,0.09167787050448545,0.009219243215193332,-0.018759607059265382,0.17907701081085028,0.10145142733285738,0.012329514251985455,0.05331821446489703
62,2,11,null,real,0.1775463962262786,0.09110875869118992,-0.0008174632538598866,-0.10429695202895921,0.17510794943022912,0.10310858107992497,0.00015774195463042853,-0.0019083403274513613
62,2,11,real,permC,0.18994403223058784,0.09153656055470324,-0.0014985903743675126,-0.012477415583158114,0.1795641046236501,0.10185341908468531,-0.00031643220933703453,0.05587081662226925
