comp,v_mean,seed_sd,thr_sd,lo,hi,ident
1,8.983333333333333,1.4881942824182004,1.3013458560612141,6.006944768496932,11.959721898169732,0.9757098732070579
2,5.766666666666667,1.245882106068717,0.6611271501464877,3.2749024545292325,8.2584308788041,0.9753579605186308
3,19.016666666666666,0.9245118832239109,1.4758267325591745,16.065013201548318,21.968320131785013,0.9810440155668063
