rate_median,delta,sd
0.3697790169189763,0.06880791350505555,0.035183526592453385
0.5873331314507785,0.04968964876194942,0.025669804089445226
0.8042735042735042,0.021743420183443222,0.020079580970163543
1.0967194570135748,-0.018079763701159823,0.0253530076587676
1.6805555555555554,-0.07794969855980928,0.041837638682480825
4.083333333333333,-0.1843146378086362,0.06982993836447869
