q,K,seed,n,m,full,I,P,X,I_share,P_share,X_share
4,4,29,2897,14,0.26162253540514147,0.2479147243018913,0.045790403034596895,-0.032082591931346736,0.8440939610082586,0.15590603899174138,-0.10923402060526774
4,4,47,2897,14,0.2562229538974258,0.26574504051757597,0.035817277472820666,-0.04533936409297088,0.8812276092334544,0.11877239076654558,-0.15034824110356762
4,8,11,2897,14,0.20585902801469302,0.24786237795161525,0.05703357587789348,-0.0990369258148157,0.8129408568347698,0.18705914316523017,-0.3248220403416538
4,8,29,2897,14,0.22774658688379157,0.2445614337221558,0.04928636076577545,-0.06610120760413969,0.8322724836112401,0.16772751638875993,-0.224950497652466
4,8,47,2897,14,0.22802166999780393,0.2611842190130293,0.04291677727171006,-0.07607932628693542,0.8588732763258502,0.14112672367414977,-0.2501778264997854
7,1,11,1289,10,0.285448328594506,0.09827172675381887,0.10929159202528058,0.0778850098154065,0.3442715087444737,0.3828769730879556,0.2728515181675706
7,1,29,1289,10,0.28136605503813183,0.08448376862023951,0.12165852252901418,0.07522376388887811,0.30026283237610146,0.43238521616449627,0.2673519514594022
7,1,47,1289,10,0.29902548545888796,0.08637573501961594,0.1249553850145725,0.08769436542469951,0.2888574359709265,0.4178753687927787,0.29326719523629474
7,2,11,1289,10,0.27484420730306225,0.09506433661716109,0.11688786452662714,0.062892006159274,0.3458844468653348,0.42528771362366213,0.22882783951100316
7,2,29,1289,10,0.26646027773463477,0.08213209871655143,0.12970110307434524,0.05462707594373807,0.3082339304560285,0.4867558653658439,0.20501020417812768
7,2,47,1289,10,0.25263305538289793,0.08567590759264743,0.13033374094205868,0.03662340684819182,0.33913181892525723,0.5159013761857929,0.14496680488894984
7,4,11,1289,10,0.17049341398544338,0.09500111409875116,0.13234102577950255,-0.05684872589281033,0.41787727585227347,0.5821227241477266,-0.25005802234136604
7,4,29,1289,10,0.13517269048318525,0.08200563124464813,0.13198250757809707,-0.07881544833955996,0.38322512498029915,0.6167748750197009,-0.3683169019234561
7,4,47,1289,10,0.13955822815885122,0.08278758290575833,0.134389100824434,-0.07761845557134112,0.38119922214397933,0.6188007778560207,-0.35739773827548527
7,8,11,1289,10,0.06494301835912686,0.10617243112938797,0.12346689593850592,-0.16469630870876703,0.4623442878231289,0.5376557121768711,-0.7171955727778014
7,8,29,1289,10,0.013046123850956937,0.0887586857819473,0.14020623812439187,-0.21591880005538225,0.3876518912488758,0.6123481087511243,-0.9430212993834218
7,8,47,1289,10,0.05632650660103988,0.09642209562151773,0.15146248117794564,-0.1915580701984235,0.38897981014576166,0.6110201898542384,-0.7727712335785717
8,1,11,1468,10,0.17522275375283092,0.1291210521796426,0.09833814055127943,-0.052236438978091104,0.5676668884180436,0.43233311158195636,-0.22965191404633786
8,1,29,1468,10,0.2052009787643585,0.12627747550152746,0.1258884509248025,-0.04696494766197149,0.5007713662631549,0.49922863373684506,-0.18624620831035338
8,1,47,1468,10,0.18995467486594542,0.10529678456319554,0.1446177567808514,-0.059959866478101545,0.4213311638326713,0.5786688361673287,-0.23992147938105488
8,2,11,1468,10,0.15102174976160732,0.12866472585937366,0.11011929500897812,-0.08776227110674448,0.5388330650915293,0.4611669349084708,-0.3675382916645425
8,2,29,1468,10,0.1813898133142614,0.12485936906970431,0.14250681083720113,-0.08597636659264406,0.46699761769861564,0.5330023823013844,-0.32156784609998273
8,2,47,1468,10,0.19906236358420537,0.1052832944485767,0.15588484585314855,-0.06210577671751992,0.4031245707341785,0.5968754292658215,-0.2377999730203296
8,4,11,1468,10,0.1431696679266352,0.131399666289599,0.11998835909023456,-0.10821835745319838,0.5226966005682303,0.4773033994317697,-0.4304833425923385
8,4,29,1468,10,0.15753469146322097,0.12283346504824885,0.14869149930229006,-0.11399027288731794,0.4523836890727689,0.5476163109272311,-0.4198150735788567
8,4,47,1468,10,0.11745361766581164,0.10592521835170748,0.16541091287009552,-0.1538825135559914,0.3903837571308157,0.6096162428691843,-0.567128722824608
8,8,11,1468,10,0.034994014022620146,0.13080671149066964,0.12885383753426216,-0.22466653500231168,0.5037604363923223,0.49623956360767774,-0.8652316874703208
8,8,29,1468,10,0.03895784007884262,0.1336740069960497,0.16264949353565672,-0.2573656604528638,0.451108355416268,0.548891644583732,-0.8685293606179096
8,8,47,1468,10,0.07898469495913207,0.1101078283190918,0.16784746412070498,-0.19897059748066476,0.3961350307547765,0.6038649692452235,-0.7158366934990469
9,1,11,2358,10,0.32165886373570196,0.19109505535195861,0.12037678005572203,0.010187028328021298,0.5940923036679506,0.374237409961854,0.03167028637019527
9,1,29,2358,10,0.3296839555408809,0.19483785532230166,0.10792017296076163,0.026925927257817634,0.5909837347184513,0.32734432824826837,0.08167193703328038
9,1,47,2358,10,0.2903385759619086,0.18148145046156086,0.08783702731125445,0.021020098189093263,0.6250683356846477,0.30253309268410256,0.07239857163124967
9,2,11,2358,10,0.29016727752977456,0.19012930197432099,0.13135575022134943,-0.03131777466589586,0.5914094626663999,0.40859053733360007,-0.09741595900649974
9,2,29,2358,10,0.3017030699619131,0.19174490341792638,0.12111841654104301,-0.011160249997056317,0.6128711523072531,0.3871288476927469,-0.03567132765362182
9,2,47,2358,10,0.2749709904811821,0.18348567042459124,0.09731947078375924,-0.0058341507271683635,0.6534270335472576,0.3465729664527424,-0.020776509653858393
9,4,11,2358,10,0.2017893977893086,0.18390964440148044,0.13504724421797787,-0.11716749083014975,0.5765971859002541,0.4234028140997459,-0.36734585459898994
9,4,29,2358,10,0.2577211252259495,0.18779274331988374,0.12244441065226937,-0.052516028746203626,0.605319965437602,0.3946800345623979,-0.16927704523397433
9,4,47,2358,10,0.18786405727328348,0.178624740311283,0.09991457794550018,-0.0906752609834997,0.6412909366950137,0.35870906330498636,-0.32553846096480676
9,8,11,2358,10,0.2209696795447078,0.19695946724389563,0.1360258718430135,-0.11201565954220136,0.5914959132554759,0.40850408674452415,-0.3363981725122297
9,8,29,2358,10,0.2248417177215044,0.20021252867803976,0.1270309456633987,-0.10240175661993409,0.611815190756539,0.38818480924346094,-0.3129222265654422
9,8,47,2358,10,0.197462534590353,0.19113722165706298,0.11110262339691401,-0.10477731046362397,0.6324024604463644,0.3675975395536356,-0.3466694156255665
11,1,11,1324,10,0.3003043776188623,0.18633832985153528,0.1386631922228985,-0.024697144455571488,0.5733460220806565,0.4266539779193435,-0.07599085782101414
11,1,29,1324,10,0.3036866458516291,0.18062686214574492,0.12168905598156665,0.0013707277243175109,0.5947803916079768,0.40070598310410976,0.00451362528791339
11,1,47,1324,10,0.2945881027734638,0.1889754686425799,0.09315877983022784,0.012453854300656042,0.6414904976250881,0.3162340194772438,0.04227548289766803
11,2,11,1324,10,0.2745425925043449,0.18520568801177809,0.15273886396026057,-0.0634019594676938,0.548035726367034,0.451964273632966,-0.18761053876358877
11,2,29,1324,10,0.27502527541977095,0.1807228694722372,0.1405543154880976,-0.04625190954056385,0.5625138600942031,0.4374861399057968,-0.1439626332205138
11,2,47,1324,10,0.26181859548891884,0.18892647788320938,0.11064235505209578,-0.03775023744638634,0.630661327588808,0.369338672411192,-0.1260152368872728
11,4,11,1324,10,0.23376979435482736,0.16737140820199534,0.14800609162941994,-0.08160770547658792,0.5307018043185184,0.46929819568148157,-0.25876197737698864
11,4,29,1324,10,0.19441381712655526,0.16522528596438565,0.1343179087512866,-0.105129377589117,0.5515908519344539,0.44840914806554616,-0.3509656685370745
11,4,47,1324,10,0.2128830891360537,0.17304879546905036,0.10485187020244233,-0.065017576535439,0.6227001833583656,0.37729981664163437,-0.23395977256238926
11,8,11,1324,10,0.18047321723221166,0.1844223920328583,0.15720246602084034,-0.16115164082148697,0.5398389130215743,0.46016108697842567,-0.4717210619262261
11,8,29,1324,10,0.15681515600358875,0.16956342209013103,0.14168381255835388,-0.1544320786448962,0.544786919252895,0.4552130807471049,-0.49617172926631153
11,8,47,1324,10,0.13337591834801332,0.18697491431677865,0.12090385918732593,-0.1745028551560913,0.607300439029084,0.3926995609709159,-0.5667907961630386
13,1,11,8648,19,0.4153882823743684,0.3122289337503215,0.11767955482327999,-0.014520206199233127,0.726268361869917,0.27373163813008294,-0.03377510932014832
13,1,29,8648,19,0.41373952761567867,0.308383847537478,0.11778368235937925,-0.012428002281178612,0.7236211721998489,0.2763788278001511,-0.02916224585243856
13,1,47,8648,19,0.4204763815435153,0.3085994398759056,0.1251824553373882,-0.013305513669778538,0.7114161362685848,0.2885838637314152,-0.030673280320369565
13,2,11,8648,19,0.3900857586845179,0.3128537113672414,0.12159241025608852,-0.044360362938812015,0.7201208522664391,0.27987914773356093,-0.10210785810000392
13,2,29,8648,19,0.38693912098885486,0.30898424704539457,0.12214827745366924,-0.04419340351020895,0.7166804392788638,0.2833195607211362,-0.1025053805939545
13,2,47,8648,19,0.39006080521803144,0.3090717950305089,0.128828526135264,-0.04783951594774151,0.7058039925791827,0.29419600742081725,-0.10924750139571428
13,4,11,8648,19,0.34730657468297876,0.31427093353386576,0.11878363993628108,-0.08574799878716811,0.7257074576433965,0.2742925423566034,-0.19800737375904714
13,4,29,8648,19,0.3504586049351015,0.309500345621459,0.1188067631747993,-0.07784850386115684,0.7226131419842612,0.2773868580157388,-0.18175860792959345
13,4,47,8648,19,0.3511858269212038,0.3106292479602074,0.12573798111246873,-0.08518140215147237,0.711852832350233,0.2881471676497671,-0.19520577274441836
13,8,11,8648,19,0.24658596682873135,0.306122421162465,0.11501060046761671,-0.1745470548013504,0.7269019655061848,0.2730980344938153,-0.4144701218767653
13,8,29,8648,19,0.24270563031367987,0.3030239909599315,0.11409766958693177,-0.17441603023318342,0.7264642899691539,0.273535710030846,-0.41814186778149326
13,8,47,8648,19,0.2471797334479796,0.30670442479159604,0.12173027465404909,-0.18125496599766555,0.7158720458180515,0.28412795418194836,-0.4230632258129248
17,1,11,1367,10,0.06363458751977757,0.18925901961627464,-0.032591377564834614,-0.09303305453166245,1.0,-0.17220514843051654,-0.4915647070363584
17,1,29,1367,10,0.106629996897044,0.18848633933201678,0.006166199104285897,-0.0880225415392587,0.9683220205920731,0.0316779794079269,-0.4522034094513638
17,1,47,1367,10,0.07924066292632959,0.193191480187189,-0.007025961246656274,-0.10692485601420314,1.0,-0.036367862805588576,-0.5534656906743529
17,2,11,1367,10,0.0635885844176296,0.18964633810296502,-0.019387936523055666,-0.10666981716227976,1.0,-0.10223206372974805,-0.562467054356543
17,2,29,1367,10,0.06578764779778357,0.19020009135986826,0.013188536319417871,-0.13760097988150258,0.9351559796144834,0.06484402038551658,-0.6765421520935724
17,2,47,1367,10,0.05988032321923109,0.1865855148800476,0.006556913336160616,-0.13326210499697713,0.966051408814118,0.03394859118588201,-0.6899680522179227
17,4,11,1367,10,-0.14089855835880627,0.17531716468971545,-0.014638783796733073,-0.30157693925178863,1.0,-0.0834988623198503,-1.7201791951491667
17,4,29,1367,10,-0.021355053118691236,0.17123538245260522,0.022727541378246785,-0.21531797694954324,0.8828253311026253,0.11717466889737466,-1.1100986348159723
17,4,47,1367,10,-0.10359553282600475,0.17100110201710322,0.013324819416272744,-0.28792145425938076,0.9277105503520352,0.07228944964796477,-1.5620236807737813
17,8,11,1367,10,0.13729473394644387,0.19685000639241146,-0.024158905330094713,-0.035396367115872886,1.0,-0.1227274805464575,-0.17981389873725404
17,8,29,1367,10,0.17971365279840212,0.1987362304530778,0.011283589943597959,-0.030306167598273648,0.9462736901579764,0.05372630984202364,-0.14430146421910442
17,8,47,1367,10,0.1450281299453806,0.2014805568177276,0.006369993414595635,-0.06282242028694264,0.9693530115389369,0.03064698846106314,-0.3022480345456069
19,1,11,3805,19,0.27574510254626117,0.15417399215879374,0.11164994717856508,0.009921163208902312,0.5591177893465155,0.4049027386074203,0.03597947204606421
19,1,29,3805,19,0.2771562560395294,0.14796582927988441,0.12218149900459915,0.007008927755045838,0.5338715113065345,0.4408397658076786,0.025288722885786815
19,1,47,3805,19,0.2929270768078779,0.15167190855923207,0.12961625349359407,0.011638914755051707,0.5177804326320751,0.4424864198491474,0.0397331475187776
19,2,11,3805,19,0.2682580857479502,0.1537303064890702,0.11240640657156842,0.002121372687311551,0.5730686777266877,0.4190233679561226,0.007907954317189714
19,2,29,3805,19,0.26090790305444767,0.14630261088337604,0.12310907280724387,-0.008503780636172279,0.543044788849556,0.4569552111504441,-0.03156426076137675
19,2,47,3805,19,0.2730009872680432,0.1505297296015346,0.12989938334311574,-0.007428125676607148,0.536783531570224,0.4632164684297761,-0.026488425536878097
19,4,11,3805,19,0.2551494819685902,0.15369596982116981,0.12087269147953181,-0.01941917933211142,0.5597724412286271,0.44022755877137293,-0.0707261318175127
19,4,29,3805,19,0.23717987311393474,0.14772802991396938,0.12730854177840578,-0.03785669857844043,0.5371214053642338,0.46287859463576625,-0.1376424173174419
19,4,47,3805,19,0.2551665747589681,0.1518184391580836,0.13647979872785368,-0.033131663126969205,0.5266020363889607,0.47339796361103925,-0.11492149022456899
19,8,11,3805,19,0.12460892554994496,0.1539435725225919,0.12419506414484621,-0.15352971111749317,0.5534778424424994,0.44652215755750063,-0.5519898743915393
19,8,29,3805,19,0.10776349415090958,0.1470951919985526,0.13050957769313004,-0.16984127554077305,0.5298727113439785,0.4701272886560215,-0.6118096448033101
19,8,47,3805,19,0.11785282813123765,0.15178495618686133,0.13865061605811607,-0.17258274411373975,0.522611452218509,0.477388547781491,-0.5942204075751754
20,1,11,4988,10,0.4430833336734957,0.3338250577002923,0.0636265069515707,0.0456317690216327,0.7534137087320127,0.14359941373569363,0.10298687753229364
20,1,29,4988,10,0.4559069701069397,0.36503301819909084,0.05268762608785721,0.03818632581999165,0.8006743527379434,0.11556661674968152,0.08375903051237511
20,1,47,4988,10,0.43548416867498074,0.34052472317730437,0.0639893599754657,0.030970085522210623,0.7819451260728875,0.1469384298633908,0.07111644406372174
20,2,11,4988,10,0.4108481556945043,0.3302377852187708,0.0694584403893396,0.011151930086393907,0.8037952237135677,0.16906109818583934,0.02714367810059292
20,2,29,4988,10,0.42597163784126735,0.36127220441829583,0.05822555434244393,0.006473879080527564,0.8481132834316052,0.13668880547427648,0.015197911094118359
20,2,47,4988,10,0.38404756461964784,0.3355895963473001,0.0656254066427623,-0.017167438370414602,0.836433318411107,0.163566681588893,-0.04278862515726965
20,4,11,4988,10,0.3473147014821576,0.32491181615434633,0.07062183860184497,-0.04821895327403373,0.8214517582697822,0.17854824173021783,-0.12190859790112198
20,4,29,4988,10,0.3504439433009088,0.34991203762362577,0.0596161436388577,-0.05908423796157469,0.854427249780285,0.14557275021971505,-0.14427392464037822
20,4,47,4988,10,0.34341650489764675,0.3237064783382867,0.07011975374095426,-0.05040972718159424,0.8219525566624887,0.17804744333751138,-0.1279999224923428
20,8,11,4988,10,0.45826035071653515,0.3379971962660221,0.04817311012182804,0.07209004432868502,0.7375658743714795,0.10512170657248579,0.1573124190560347
20,8,29,4988,10,0.47286920693981804,0.37329967318257284,0.03669805488977323,0.06287147886747196,0.7894353612035528,0.07760719951985323,0.13295743927659387
20,8,47,4988,10,0.45555986982678953,0.3472098922284967,0.045713048893541254,0.06263692870475154,0.7621608381803053,0.1003447667831717,0.1374943950365229
29,1,11,5388,22,0.31589371952837897,0.2107959919576554,0.08659487059720697,0.018502856973516592,0.6673003574505003,0.2741265977889362,0.05857304476056337
29,1,29,5388,22,0.3111351878544576,0.2073648149374182,0.08355332728265426,0.020217045634385106,0.6664781838639835,0.26854348381109094,0.06497833232492563
29,1,47,5388,22,0.31282640203385126,0.2011886920344388,0.09373627523503048,0.017901434764381996,0.6431320717382031,0.2996431075689295,0.057224820692867426
29,2,11,5388,22,0.316026442557664,0.2088543900741303,0.08999536809302212,0.017176684390511527,0.6608763127029207,0.2847716392485134,0.05435204804856598
29,2,29,5388,22,0.30868465241149445,0.20405320457889825,0.08555960466510454,0.019071843167491664,0.6610409781788683,0.27717479309936227,0.06178422872176942
29,2,47,5388,22,0.3154136494300749,0.1991888111561796,0.09568346797443207,0.020541370299463197,0.6315161424247066,0.3033586788248505,0.06512517875044303
29,4,11,5388,22,0.29020564655239556,0.20476740507744595,0.09531432751593989,-0.00987608604099031,0.6823721101174396,0.3176278898825604,-0.03291132037808019
29,4,29,5388,22,0.2749329892284673,0.19978178937166255,0.0907948127126606,-0.01564361285585586,0.6875357063804036,0.3124642936195965,-0.05383645050442225
29,4,47,5388,22,0.28810815158878034,0.196766627341939,0.10077165454785342,-0.009430130301012085,0.6613153308952054,0.3386846691047945,-0.03169383865873429
29,8,11,5388,22,0.15552998718664013,0.2014304918089058,0.09622563010765331,-0.14212613472991897,0.6767221534431336,0.32327784655686637,-0.47748433264127754
29,8,29,5388,22,0.1603455596434632,0.1978203196719839,0.0902618216950721,-0.1277365817235928,0.686680259780261,0.31331974021973896,-0.44340333322098907
29,8,47,5388,22,0.15403135806718837,0.19558126639601825,0.10298254245901349,-0.14453245078784338,0.6550735909555037,0.3449264090444963,-0.48409233303297455
36,1,11,2859,24,0.24239171680617655,0.14288843802579496,0.09874286720232708,0.0007604115780544911,0.5894938981766144,0.4073689831624269,0.003137118660958775
36,1,29,2859,24,0.22977129728759083,0.13394949382079835,0.10886794496313641,-0.013046141496343958,0.5516469265619348,0.44835307343806524,-0.053728190041378174
36,1,47,2859,24,0.24095922387589042,0.14624844288949684,0.10323952368766659,-0.008528742701273018,0.5861943760091695,0.41380562399083054,-0.03418498622712205
36,2,11,2859,24,0.2560991280571916,0.1426663825314644,0.09959071951650073,0.01384202600922646,0.5570748468132403,0.38887566807435714,0.05404948511240258
36,2,29,2859,24,0.2366012424751277,0.13365998085890235,0.10813596658399345,-0.005194704967768119,0.5527800704371542,0.44721992956284595,-0.02148383801591603
36,2,47,2859,24,0.2681355528770538,0.14531451799647932,0.1035305446328364,0.0192904902477381,0.5419442384170118,0.386112708747383,0.07194305283560523
36,4,11,2859,24,0.21496854782920483,0.1359135163524449,0.10386238757786884,-0.024807356101108916,0.5668355915861568,0.4331644084138432,-0.10346058838472234
36,4,29,2859,24,0.2258960176432614,0.1302027708880161,0.11250627355207574,-0.01681302679683046,0.5364561967123322,0.46354380328766775,-0.06927235379965595
36,4,47,2859,24,0.2264758680832364,0.14000861339563753,0.10655330779611913,-0.020086053108520314,0.5678436180206016,0.4321563819793985,-0.08146453844711465
36,8,11,2859,24,0.11745542508358564,0.13398261711002196,0.10855257526290508,-0.12507976728934142,0.5524254678224494,0.4475745321775507,-0.5157180121597209
36,8,29,2859,24,0.1254434899720407,0.12466601563335723,0.1146738732816702,-0.11389639894298677,0.5208743774324106,0.47912562256758934,-0.4758772115224941
36,8,47,2859,24,0.11024292687121195,0.13312772666295794,0.10871431335573872,-0.13159911314748474,0.5504738822607761,0.44952611773922385,-0.5441531717864723
39,1,11,1703,12,0.19689038257975944,0.10876479213400889,0.06511646117486594,0.02300912927088459,0.5524129249428867,0.33072443824668557,0.11686263681042772
39,1,29,1703,12,0.20938901221080752,0.11909723430363833,0.07579755048434626,0.014494227422822914,0.5687845462670901,0.3619939254884837,0.06922152824442619
39,1,47,1703,12,0.1780159707113852,0.1290391775033481,0.05827690508589052,-0.009300111877853437,0.6888846687356542,0.31111533126434576,-0.04964929732300377
39,2,11,1703,12,0.1934804828980331,0.10556792437945306,0.07078015836951164,0.017132400149068378,0.5456257023871954,0.3658258306436716,0.08854846696913297
39,2,29,1703,12,0.20793966832069,0.1171107395904138,0.07884834148251141,0.011980587247764758,0.563195760271208,0.3791885507911335,0.05761568893765851
39,2,47,1703,12,0.17828822060223792,0.1246916697954796,0.06428619115801124,-0.010689640351252933,0.6598215746878803,0.3401784253121198,-0.05656556962449559
39,4,11,1703,12,0.13206799850934192,0.10443246749720467,0.07840406371344169,-0.05076853270130445,0.5711794399385526,0.4288205600614475,-0.27767171234950805
39,4,29,1703,12,0.12981461485175505,0.11670302152864012,0.08143604600021306,-0.06832445267709815,0.5889955120115105,0.4110044879884896,-0.3448307975263318
39,4,47,1703,12,0.11226077333797124,0.12524971574356433,0.06442516172767829,-0.07741410413327138,0.6603389832823483,0.33966101671765175,-0.4081410525492942
39,8,11,1703,12,-0.06932071488135949,0.10089580196007165,0.07790028550165186,-0.248116802343083,0.5643065426790803,0.4356934573209197,-1.3877082315696623
39,8,29,1703,12,-0.06683050644787758,0.11644480251316575,0.08177432008632052,-0.26504962904736384,0.5874549386864633,0.41254506131353674,-1.337154688061619
39,8,47,1703,12,-0.043065715802466764,0.11740200859377403,0.07099226887013693,-0.23145999326637773,0.623171840324416,0.3768281596755841,-1.2285935453146473
42,1,11,1665,18,0.3258412983345129,0.16710514110123847,0.07201496632969108,0.08672119090358334,0.5128421165621744,0.22101239682564605,0.2661454866121797
42,1,29,1665,18,0.33376608194438173,0.1691265889400855,0.07472719945833611,0.08991229354596009,0.5067219172026848,0.22389093290428635,0.26938714989302875
42,1,47,1665,18,0.3109108547965238,0.14663985602237667,0.08473699235690808,0.07953400641723903,0.4716459839214859,0.2725443356178876,0.25580968046062663
42,2,11,1665,18,0.30625066784086175,0.16810719669622554,0.0732298510511758,0.06491362009346041,0.5489202615668409,0.2391173595390444,0.21196237889411473
42,2,29,1665,18,0.3327656639461549,0.166675712355229,0.0792188016442418,0.08687114994668407,0.5008801400321127,0.2380618261656355,0.26105803380225184
42,2,47,1665,18,0.30755282841415077,0.14462858936728845,0.08728967637093128,0.07563456267593101,0.47025608612687364,0.28382010603195296,0.24592380784117351
42,4,11,1665,18,0.2420623631382548,0.1646988411198451,0.07216752119451944,0.005196000823890249,0.68039838570764,0.29813606815571203,0.021465546136647994
42,4,29,1665,18,0.2668424527845059,0.16546134904333099,0.07822758212062249,0.023153521620552415,0.6200713091816493,0.2931601823634742,0.08676850845487663
42,4,47,1665,18,0.25165390068215865,0.14203373665422706,0.08932629501604153,0.020293869011890044,0.5644010932046591,0.3549569260556049,0.08064198073973589
42,8,11,1665,18,0.13502049713064457,0.1645632552722619,0.07487154282422827,-0.10441430096584561,0.6872988244839179,0.3127011755160822,-0.4360865746998377
42,8,29,1665,18,0.1025134213977077,0.16665835764690526,0.07646063110942561,-0.14060556735862317,0.6855011963460441,0.3144988036539559,-0.578340540481381
42,8,47,1665,18,0.11624995770728086,0.14458140941376513,0.0915166017549814,-0.11984805346146568,0.6123787688767456,0.3876212311232544,-0.507619919660427
48,1,11,2915,10,0.3581520934022141,0.21557799613224926,0.04314860075010081,0.099425496519864,0.6019174537956689,0.12047563463951003,0.27760691156482115
48,1,29,2915,10,0.38840722437109354,0.22145887704964273,0.050426730111891006,0.11652161720955975,0.5701718792904213,0.12982953701116565,0.2999985836984129
48,1,47,2915,10,0.38209801376224206,0.22996072657127714,0.04213381233479674,0.11000347485616818,0.601837011155909,0.11026964500531065,0.28789334383878035
48,2,11,2915,10,0.30328627716470047,0.2141485623571789,0.06070909694982299,0.028428617857698547,0.7060938079993805,0.2001709326164294,0.09373525938419003
48,2,29,2915,10,0.33010001688031887,0.22147017579067557,0.06343264881769392,0.04519719227194933,0.6709184018944534,0.19216190722187113,0.13691969088367553
48,2,47,2915,10,0.3333336163885594,0.2296138872675026,0.057431346381395645,0.04628838273966114,0.6888410768623077,0.1722938928381266,0.13886503029956582
48,4,11,2915,10,0.20421766833598953,0.21134566814913697,0.056590183670602257,-0.06371818348374968,0.7887920437438333,0.21120795625616676,-0.2378113382400864
48,4,29,2915,10,0.22100573935659507,0.21777535300553497,0.060159266553120185,-0.05692888020206012,0.7835488553075907,0.21645114469240923,-0.20482831643089314
48,4,47,2915,10,0.21315592108450254,0.23037729318346206,0.062288129318543564,-0.0795095014175031,0.7871694961911099,0.2128305038088902,-0.2716737110170855
48,8,11,2915,10,0.14638425184592463,0.2185904821310668,0.05471884274582474,-0.12692507303096692,0.7997915264308231,0.20020847356917698,-0.4644008143086175
48,8,29,2915,10,0.1750153271688809,0.2238630681096463,0.0595828312870321,-0.10843057222779752,0.789791168565657,0.21020883143434294,-0.3825441555464188
48,8,47,2915,10,0.15784820391465681,0.23314482247483034,0.051645172587179246,-0.12694179114735277,0.8186552425202503,0.1813447574797497,-0.445738239925573
51,1,11,1260,22,0.4736108583607841,0.2596782227190399,0.005130922230070019,0.20880171341167414,0.5482944872037203,0.010833624566439775,0.44087188822983997
51,1,29,1260,22,0.4311364514019347,0.21452814045056343,0.0028337618407524947,0.21377454911061874,0.497587572920309,0.006572772567798192,0.49583965451189277
51,1,47,1260,22,0.45012274456052515,0.25088022858642955,0.006643480718908912,0.19259903525518662,0.5573595905076405,0.01475926466545306,0.42788114482690637
51,2,11,1260,22,0.4487708801040027,0.24030738697683424,0.0043051388264457495,0.20415835430072266,0.5354790108510227,0.00959317776021482,0.4549278113887624
51,2,29,1260,22,0.401882041672737,0.19218254845830657,0.0017264252501092243,0.20797306796432116,0.47820636039966635,0.004295850700179077,0.5174977889001546
51,2,47,1260,22,0.432416232078062,0.2336584156938302,0.004152805163930573,0.1946050112203012,0.5403553297963362,0.009603721728884794,0.45004094847477905
51,4,11,1260,22,0.39948556615222963,0.24726917113627184,-0.000381814694068098,0.15259820971002586,0.6183779497415869,-0.0009548533147665304,0.38162205025841317
51,4,29,1260,22,0.35755808935648836,0.21363007920643812,-0.0028892242804693376,0.14681723443051958,0.5926804587635413,-0.008015663236096031,0.4073195412364588
51,4,47,1260,22,0.37215397078893153,0.24178256234645362,-0.0005233492706330036,0.13089475771311088,0.6487718713545806,-0.0014042960021000404,0.35122812864541947
51,8,11,1260,22,0.2878088160878993,0.2926068829755284,-0.00011169377769463607,-0.004686373109934453,1.0,-0.0003817195841697865,-0.01601593599671539
51,8,29,1260,22,0.30068627574051476,0.24195515819111074,-0.002057984137430079,0.0607891016868341,0.7992064268655598,-0.006797764351534795,0.20079357313444024
51,8,47,1260,22,0.31858018274705246,0.28636763706830115,-0.002334525440226091,0.03454707111897733,0.8923481216734497,-0.007274597831345628,0.10765187832655039
53,1,11,2881,22,0.37020484651937124,0.23647104444748773,0.1045634787859901,0.029170323285893363,0.6387572898376798,0.2824476226313227,0.07879508753099754
53,1,29,2881,22,0.3702458947450096,0.24533582454171585,0.1084523600886215,0.016457710114672175,0.6626294255353731,0.2929198179585847,0.04445075650604227
53,1,47,2881,22,0.3764698607805852,0.23830636478290107,0.11102170901076613,0.02714178698691799,0.6330025046063148,0.2949019843994152,0.07209551099427003
53,2,11,2881,22,0.3745563281317046,0.23681798694379894,0.10532039434070177,0.03241794684720384,0.6322626776192848,0.2811870643490187,0.08655025803169658
53,2,29,2881,22,0.3645738634901451,0.245356893338826,0.10866599635937416,0.010550973791944898,0.6729963881392126,0.29806304631684477,0.028940565543942524
53,2,47,2881,22,0.3681616325988688,0.2400718014911974,0.11204652381870549,0.016043307288965913,0.6520826187034217,0.30434057733763364,0.04357680395894466
