q,dens,scale,seed,skill,pp,pp_carriers
29,1.0,0.2,29,0.12121133099891457,29.703783559608137,29.703783559608137
29,1.0,0.3,29,0.19466060883519842,35.49474950815261,35.49474950815261
29,1.0,0.5,29,0.3054043091187111,41.543905550946434,41.543905550946434
39,0.05,0.0,11,-0.021831376661219926,0.0,0.0
39,0.05,0.08,11,-0.020323520672309914,9.3381653403322,39.930416695789354
39,0.05,0.12,11,-0.021665494987505696,10.243556671318819,43.67533856994179
39,0.05,0.2,11,-0.020445343547999872,11.010474840292137,46.842284302039616
39,0.05,0.3,11,-0.019488929331402227,11.397522100084624,48.4925461212723
39,0.05,0.5,11,-0.019555297673704786,11.697206969939918,49.77822210932071
39,0.15,0.0,11,-0.021831376661219926,0.0,0.0
39,0.15,0.08,11,-0.017791023319271293,11.967772327112147,32.124910597741604
39,0.15,0.12,11,-0.01658687377584811,14.07438562804563,37.67388262512851
39,0.15,0.2,11,-0.016464632034436377,16.029330927347203,42.76068310688938
39,0.15,0.3,11,-0.015558338983146625,17.11985634067236,45.57811891189232
39,0.15,0.5,11,-0.01416613097597974,17.992782068268422,47.83321016837274
39,0.3,0.0,11,-0.021831376661219926,0.0,0.0
39,0.3,0.08,11,-0.013224001498162608,14.222269915131077,25.976903861439904
39,0.3,0.12,11,-0.01181869659854029,17.960787857502996,32.71150951270359
39,0.3,0.2,11,-0.0034244735088238,21.726441846985438,39.43304407437482
39,0.3,0.3,11,0.00044013736065484643,23.834271383841315,43.15211183115274
39,0.3,0.5,11,0.004617056659931729,25.617408908669454,46.2893052699406
39,1.0,0.0,11,-0.01151715352642968,0.0,0.0
39,1.0,0.08,11,-0.0007207911491220464,15.749389170053837,15.749389170053837
39,1.0,0.12,11,0.011754865835693185,22.266523673673746,22.266523673673746
39,1.0,0.2,11,0.06453296593249613,31.15250905727935,31.15250905727935
39,1.0,0.3,11,0.10801345302577936,37.06201741982087,37.06201741982087
39,1.0,0.5,11,0.19166701151459575,42.38195352286968,42.38195352286968
39,0.05,0.0,29,-0.01638767555959264,0.0,0.0
39,0.05,0.08,29,-0.014324669646330057,8.200534211167405,39.05916276842555
39,0.05,0.12,29,-0.014906477995398904,9.126570392754456,43.225468961945445
39,0.05,0.2,29,-0.014532269421777877,9.930875804688991,46.7702789980285
39,0.05,0.3,29,-0.014648281699892518,10.342057099090535,48.55227723717984
39,0.05,0.5,29,-0.01454615585778396,10.643045212792956,49.828302967836024
39,0.15,0.0,29,-0.01638767555959264,0.0,0.0
39,0.15,0.08,29,-0.00607883514494989,11.88037108033133,30.54586119957593
39,0.15,0.12,29,-0.007797245807719566,14.201595253821688,36.36459088409568
39,0.15,0.2,29,-0.006050794427915562,16.520832924532478,42.07865325044444
39,0.15,0.3,29,-0.005351764889875321,17.79630743126358,45.16438306479978
39,0.15,0.5,29,-0.004852858396177551,18.808847662994392,47.594771178797714
39,0.3,0.0,29,-0.01638767555959264,0.0,0.0
39,0.3,0.08,29,-0.003294188228680106,13.598634008661042,24.916826085744084
39,0.3,0.12,29,0.0011188417438482423,17.216769096719148,31.48713453705043
39,0.3,0.2,29,0.006530911413231255,21.03276275969222,38.323349297285205
39,0.3,0.3,29,0.01406452691473814,23.304313741401177,42.33475898734472
39,0.3,0.5,29,0.019626209263148287,25.243007487510923,45.71894488720123
39,1.0,0.0,29,-0.015837433413401936,0.0,0.0
39,1.0,0.08,29,-0.01015613688749295,15.671704716961118,15.671704716961118
39,1.0,0.12,29,0.014030829418662405,21.8353024209859,21.8353024209859
39,1.0,0.2,29,0.0663753035846284,30.15935462314791,30.15935462314791
39,1.0,0.3,29,0.12631934717198778,36.05330621976762,36.05330621976762
39,1.0,0.5,29,0.2217600823135618,41.61756443292415,41.61756443292415
42,0.05,0.0,11,-0.009020028753670473,0.0,0.0
42,0.05,0.08,11,-0.010077006772891584,8.654386629542115,36.88043009596381
42,0.05,0.12,11,-0.009687737527113272,9.722633597797824,41.10769435238311
42,0.05,0.2,11,-0.009214261767135024,10.736696398694262,45.027960032964884
42,0.05,0.3,11,-0.009654173327856008,11.294025427281355,47.12939378011133
42,0.05,0.5,11,-0.01078307887529184,11.701451305217923,48.62974573747222
42,0.15,0.0,11,-0.009020028753670473,0.0,0.0
42,0.15,0.08,11,-0.007520255527583286,11.430129518381085,30.297256261694482
42,0.15,0.12,11,-0.005973308236407626,13.67829873549073,36.002094759040205
42,0.15,0.2,11,-0.004818702777414363,15.959279226209718,41.62281154492549
42,0.15,0.3,11,-0.0039157279939708856,17.316164219401436,44.873496834750334
42,0.15,0.5,11,-0.0021895664400287673,18.50549004800051,47.65248147693756
42,0.3,0.0,11,-0.009020028753670473,0.0,0.0
42,0.3,0.08,11,-0.002748206862931535,13.871777185185232,25.1240887952584
42,0.3,0.12,11,0.003568739691052869,17.37123671289632,31.315039356231956
42,0.3,0.2,11,0.015031902245143725,21.304959503862005,38.112126551285705
42,0.3,0.3,11,0.022153263224750086,23.796757191649384,42.29811386292403
42,0.3,0.5,11,0.030785318708467457,26.019596231088816,45.93421003243828
42,1.0,0.0,11,-0.01291973308141836,0.0,0.0
42,1.0,0.08,11,-0.005673769982605936,16.506726824646513,16.506726824646513
42,1.0,0.12,11,0.02418322310733656,22.479678379428098,22.479678379428098
42,1.0,0.2,11,0.09396296085088152,30.498302452163685,30.498302452163685
42,1.0,0.3,11,0.18037615952089237,36.21316599559691,36.21316599559691
42,1.0,0.5,11,0.25522493420194714,41.86201546483096,41.86201546483096
42,0.05,0.0,29,-0.00438108275411575,0.0,0.0
42,0.05,0.08,29,-0.005394904600542927,8.421752524879528,38.00118297012989
42,0.05,0.12,29,-0.004105722975115134,9.43534230643689,42.21096448421042
42,0.05,0.2,29,-0.003068475937643478,10.363139456837319,45.95181718349237
42,0.05,0.3,29,-0.001467560724052297,10.867208053491948,47.94838877954791
42,0.05,0.5,29,-0.001436425849598022,11.276150125555112,49.578526894792454
42,0.15,0.0,29,-0.00438108275411575,0.0,0.0
42,0.15,0.08,29,0.000752132606201994,12.234605197281567,30.742702295194007
42,0.15,0.12,29,0.0021263874940146144,14.708234050144755,36.65585353882881
42,0.15,0.2,29,0.006141525783382562,17.049121782552707,42.07493794762713
42,0.15,0.3,29,0.008653939431233715,18.39839116543745,45.11582628060831
42,0.15,0.5,29,0.011230261697965815,19.571345360139016,47.70175894248887
42,0.3,0.0,29,-0.00438108275411575,0.0,0.0
42,0.3,0.08,29,0.0030777941113799834,13.899159029866725,25.268683232523642
42,0.3,0.12,29,0.011889748307930659,17.506286103150572,31.66497265381773
42,0.3,0.2,29,0.023145655739318816,21.513876281169075,38.61182444644163
42,0.3,0.3,29,0.03189710265281864,23.900977916013463,42.640407853872055
42,0.3,0.5,29,0.03796690714518003,26.054454538155575,46.17744881255977
42,1.0,0.0,29,-0.006878593870579208,0.0,0.0
42,1.0,0.08,29,0.009067026741636175,16.081313294951247,16.081313294951247
42,1.0,0.12,29,0.04151242060189464,21.968546369720197,21.968546369720197
42,1.0,0.2,29,0.13004201887998423,30.023327144245737,30.023327144245737
42,1.0,0.3,29,0.20231916872706557,35.8982932180127,35.8982932180127
42,1.0,0.5,29,0.29685223086011214,41.75708767086867,41.75708767086867
48,0.05,0.0,11,-0.009078205333805767,0.0,0.0
48,0.05,0.08,11,-0.01299518792321952,9.418954012003502,41.01787578961961
48,0.05,0.12,11,-0.012526690672515883,10.272818526623263,44.71675156605735
48,0.05,0.2,11,-0.012132842249097164,10.980908678344228,47.76898895242941
48,0.05,0.3,11,-0.011807838546905036,11.365825162833913,49.42590481923964
48,0.05,0.5,11,-0.01169241534661647,11.641351747853534,50.61309113420711
48,0.15,0.0,11,-0.009078205333805767,0.0,0.0
48,0.15,0.08,11,-0.013377544317013434,12.852901879326598,33.35385578492486
48,0.15,0.12,11,-0.011606145440724025,15.139691288105587,39.27970059534781
48,0.15,0.2,11,-0.011359140546154167,17.184442044400974,44.56135247617169
48,0.15,0.3,11,-0.009624141369624861,18.253350788235707,47.31335885239667
48,0.15,0.5,11,-0.010032817875446964,19.121424157297252,49.552577047954095
48,0.3,0.0,11,-0.009078205333805767,0.0,0.0
48,0.3,0.08,11,-0.009796835107005797,15.221917839625023,27.829969669403997
48,0.3,0.12,11,-0.007065259936415602,18.904228352053835,34.55764535526833
48,0.3,0.2,11,-0.0007816404997865734,22.730083812128104,41.54082473248131
48,0.3,0.3,11,0.004813053757611208,24.887800619129344,45.472891164926175
48,0.3,0.5,11,0.011208270757366412,26.66645838354034,48.71130065886532
48,1.0,0.0,11,-0.0156107335041753,0.0,0.0
48,1.0,0.08,11,-0.007187981954755895,17.954274843399528,17.954274843399528
48,1.0,0.12,11,0.013596968334131931,24.38269155596867,24.38269155596867
48,1.0,0.2,11,0.06834519372983627,32.982181377200625,32.982181377200625
48,1.0,0.3,11,0.11578188918151089,39.08429679451554,39.08429679451554
48,1.0,0.5,11,0.17650441173926956,44.70637413791756,44.70637413791756
48,0.05,0.0,29,-0.00815830815477403,0.0,0.0
48,0.05,0.08,29,-0.009321373434540758,8.404341571350736,39.16940892044402
48,0.05,0.12,29,-0.009477290689291928,9.32638457156699,43.44132610923738
48,0.05,0.2,29,-0.010744089554085345,10.193233272938048,47.441285963538895
48,0.05,0.3,29,-0.010347706091519582,10.601777791329315,49.31587680927149
48,0.05,0.5,29,-0.010492311460129633,10.948359029151803,50.904682806280256
48,0.15,0.0,29,-0.00815830815477403,0.0,0.0
48,0.15,0.08,29,-0.010949883943722094,11.795709695634926,31.684835210986584
48,0.15,0.12,29,-0.01087920771824702,13.949185394988008,37.46631159986764
48,0.15,0.2,29,-0.01000191010939655,16.131216302389827,43.31348702062271
48,0.15,0.3,29,-0.009680375720818257,17.371776193478098,46.6291879809117
48,0.15,0.5,29,-0.009520078604060012,18.339877265089758,49.20961880096135
48,0.3,0.0,29,-0.00815830815477403,0.0,0.0
48,0.3,0.08,29,-0.008862915966091345,14.09923978650984,25.998073828153238
48,0.3,0.12,29,-0.004977283120980891,17.496022425422762,32.259262079045975
48,0.3,0.2,29,-0.0021590068906507387,21.314154656342215,39.28978691787229
48,0.3,0.3,29,0.0007507334490898243,23.666228125840615,43.61321789071579
48,0.3,0.5,29,0.00328865838329484,25.704627541962772,47.35290072311075
48,1.0,0.0,29,-0.006304040209000106,0.0,0.0
48,1.0,0.08,29,-0.006283422428163488,16.744533161194372,16.744533161194372
48,1.0,0.12,29,0.006878508276560669,22.952824370313742,22.952824370313742
48,1.0,0.2,29,0.04829812300952563,31.06477069835073,31.06477069835073
48,1.0,0.3,29,0.08698709652327263,37.07816045422862,37.07816045422862
48,1.0,0.5,29,0.13711003530529164,43.05794788081028,43.05794788081028
53,0.05,0.0,11,-0.01029907678909836,0.0,0.0
53,0.05,0.08,11,-0.008766304421539806,8.3050732136162,36.89095102662729
53,0.05,0.12,11,-0.008310806590762998,9.40000409126469,41.75500375834676
53,0.05,0.2,11,-0.007704227656810447,10.433731995682727,46.346167074138236
53,0.05,0.3,11,-0.007265884348211293,11.000296316609367,48.86169614430123
53,0.05,0.5,11,-0.006593329727282549,11.429901983584898,50.76849246717976
53,0.15,0.0,11,-0.01029907678909836,0.0,0.0
53,0.15,0.08,11,-0.004028413334753456,11.19442485707308,29.009624607937162
53,0.15,0.12,11,-0.002312853092462097,13.685340424230711,35.46481320934133
53,0.15,0.2,11,0.003256212581472462,16.235786004032207,42.073878558055796
53,0.15,0.3,11,0.007058218679272477,17.6994203704327,45.86694937180273
53,0.15,0.5,11,0.010700741722665774,18.94440384777816,49.09342985988545
53,0.3,0.0,11,-0.01029907678909836,0.0,0.0
53,0.3,0.08,11,-0.0021149794790137344,12.65548191895627,23.028656096521367
53,0.3,0.12,11,0.005716799088795188,16.36994114534738,29.788781467295276
53,0.3,0.2,11,0.022523638396219625,20.671589756291603,37.61714924032993
53,0.3,0.3,11,0.037759787185998595,23.42789277590366,42.632907419897826
53,0.3,0.5,11,0.05300333876832941,25.86720087919942,47.07186781077782
53,1.0,0.0,11,-0.011338970393361736,0.0,0.0
53,1.0,0.08,11,0.0005613301503323287,14.250084505860045,14.250084505860045
53,1.0,0.12,11,0.026544826973818103,19.90978847679147,19.90978847679147
53,1.0,0.2,11,0.09694872553384049,28.291629867092105,28.291629867092105
53,1.0,0.3,11,0.17626393977081234,34.817696142957516,34.817696142957516
53,1.0,0.5,11,0.27510883509198314,41.677369933961856,41.677369933961856
53,0.05,0.0,29,-0.00782684353411911,0.0,0.0
53,0.05,0.08,29,-0.00748238605258289,8.421737743887421,39.16487702467474
53,0.05,0.12,29,-0.006941497212826442,9.42919196539326,43.8696544589924
53,0.05,0.2,29,-0.005736630603929704,10.295720663965891,47.91475661633022
53,0.05,0.3,29,-0.005741484077231518,10.769467057544087,50.12276526456275
53,0.05,0.5,29,-0.005303906325209051,11.113307864528545,51.72360784280006
53,0.15,0.0,29,-0.00782684353411911,0.0,0.0
53,0.15,0.08,29,-0.004784792598707788,11.535519219647457,30.85862399770456
53,0.15,0.12,29,-0.0016296558924490112,13.915452785730867,37.23447608630601
53,0.15,0.2,29,0.003444846650404121,16.29881859945658,43.62410062486734
53,0.15,0.3,29,0.007950814651279559,17.6173425468308,47.15991898127631
53,0.15,0.5,29,0.01101210641560213,18.704128927525744,50.071704779778315
53,0.3,0.0,29,-0.00782684353411911,0.0,0.0
53,0.3,0.08,29,-0.0011607536983071487,13.553597125009567,24.903390738883456
53,0.3,0.12,29,0.010111724984772197,17.367341840832925,31.912861435358298
53,0.3,0.2,29,0.02618527704982032,21.541081308801267,39.59459345172
53,0.3,0.3,29,0.040342580779713866,24.051181546547056,44.2181527672872
53,0.3,0.5,29,0.054426561135968554,26.180753176108855,48.140405750201104
53,1.0,0.0,29,-0.01353179811303118,0.0,0.0
53,1.0,0.08,29,0.002442031132163569,15.423079673393373,15.423079673393373
53,1.0,0.12,29,0.031597051673481036,21.47662084771072,21.47662084771072
53,1.0,0.2,29,0.1118295045872677,30.27072844458671,30.27072844458671
53,1.0,0.3,29,0.19604187970456655,36.76172510950544,36.76172510950544
53,1.0,0.5,29,0.2970796170182298,43.15561586598312,43.15561586598312
55,0.05,0.0,11,-0.008329010395089376,0.0,0.0
55,0.05,0.08,11,-0.008579640775321362,8.661013700196154,36.83554210798019
55,0.05,0.12,11,-0.008202609429732166,9.931536012451629,41.96488734338534
55,0.05,0.2,11,-0.007071437890313281,11.138773295616195,46.75522283829436
55,0.05,0.3,11,-0.006125856135260066,11.76041035736938,49.21166611895668
55,0.05,0.5,11,-0.005980822847394429,12.226447314202673,51.03263812779244
55,0.15,0.0,11,-0.008329010395089376,0.0,0.0
55,0.15,0.08,11,-0.006494304347284263,11.242424635801942,28.62783431676809
55,0.15,0.12,11,-0.0034163088467873415,13.80065808150624,34.97491727627348
55,0.15,0.2,11,0.002668596774945464,16.582517324198662,41.74258778461948
55,0.15,0.3,11,0.00655624572917668,18.25151660301093,45.72291558959735
55,0.15,0.5,11,0.01029277497725789,19.64769624669436,48.99928460704429
55,0.3,0.0,11,-0.008329010395089376,0.0,0.0
55,0.3,0.08,11,-0.006064848017130808,12.833374298956754,23.38044811015743
55,0.3,0.12,11,0.0028432612874537133,16.4759704722022,29.900130351569466
55,0.3,0.2,11,0.016792682719254604,20.783198724826036,37.50007244346813
55,0.3,0.3,11,0.02968340307649342,23.61685177968144,42.40716682692949
55,0.3,0.5,11,0.04176184203874789,26.18945690093804,46.78443045611046
55,1.0,0.0,11,-0.010141360911627983,0.0,0.0
55,1.0,0.08,11,-0.003894441186365505,14.78656472953895,14.78656472953895
55,1.0,0.12,11,0.01796658832908926,20.4482432324231,20.4482432324231
55,1.0,0.2,11,0.07904745441767635,28.548421320194905,28.548421320194905
55,1.0,0.3,11,0.1513097462615416,34.87197659378163,34.87197659378163
55,1.0,0.5,11,0.23662603371002655,41.55397718075765,41.55397718075765
55,0.05,0.0,29,-0.010381507259370815,0.0,0.0
55,0.05,0.08,29,-0.009597663129670586,9.519410132709634,39.37861344833555
55,0.05,0.12,29,-0.009766690653476129,10.59249213710233,43.64253884227944
55,0.05,0.2,29,-0.009088226943929412,11.496843311507668,47.21864579517602
55,0.05,0.3,29,-0.008906771370057798,11.960243641606265,49.06575010060345
55,0.05,0.5,29,-0.008845148734363373,12.364435734636595,50.66536117040311
55,0.15,0.0,29,-0.010381507259370815,0.0,0.0
55,0.15,0.08,29,-0.007777225964381018,12.659140036364262,31.845391556284593
55,0.15,0.12,29,-0.005376605183328831,15.135548524417406,37.85111021677526
55,0.15,0.2,29,-0.0014768322086017305,17.54161348061752,43.63899754141311
55,0.15,0.3,29,0.0005617671558706405,18.838822745499982,46.72380037469034
55,0.15,0.5,29,0.0028657544217501885,19.902933745108562,49.25417982486023
55,0.3,0.0,29,-0.010381507259370815,0.0,0.0
55,0.3,0.08,29,-0.004633944832918235,14.688734937643598,26.10956644101587
55,0.3,0.12,29,0.004392917066111668,18.507387086043686,32.72560921658447
55,0.3,0.2,29,0.019130545979048175,22.70297131847763,39.89728264675311
55,0.3,0.3,29,0.029368959450545518,25.234620109846823,44.18665492112982
55,0.3,0.5,29,0.038350708383596666,27.34314302382927,47.7271933035684
55,1.0,0.0,29,-0.014014370237002582,0.0,0.0
55,1.0,0.08,29,0.004743912469145517,16.743969752309614,16.743969752309614
55,1.0,0.12,29,0.031173275565814507,23.006212262909408,23.006212262909408
55,1.0,0.2,29,0.10032568281385845,31.413049755133844,31.413049755133844
55,1.0,0.3,29,0.16893535425853023,37.441006946341545,37.441006946341545
55,1.0,0.5,29,0.24775557094087053,43.39793327788301,43.39793327788301
62,0.05,0.0,11,-0.013885123115949805,0.0,0.0
62,0.05,0.08,11,-0.011379573803592002,9.239210380194512,39.37813225291783
62,0.05,0.12,11,-0.010447869014265532,10.366984320189808,43.912047807608914
62,0.05,0.2,11,-0.009318962817850496,11.32087474994137,47.645278982512565
62,0.05,0.3,11,-0.008272685742695685,11.773280856059047,49.384954312423105
62,0.05,0.5,11,-0.008110708666315247,12.11911132493828,50.691681997645
62,0.15,0.0,11,-0.013885123115949805,0.0,0.0
62,0.15,0.08,11,-0.00461162498228096,12.462551310024853,31.451948380660756
62,0.15,0.12,11,0.0019759747334948674,15.08106610047981,37.82610360286298
62,0.15,0.2,11,0.010396646065186754,17.569553311102382,43.754152455172814
62,0.15,0.3,11,0.01441291488155172,18.870348342968065,46.7756824866962
62,0.15,0.5,11,0.01782950316629328,19.901752906392904,49.11466448842028
62,0.3,0.0,11,-0.013885123115949805,0.0,0.0
62,0.3,0.08,11,0.0010996712719794077,13.861556591962312,24.859495895505866
62,0.3,0.12,11,0.01737079557158172,17.938489282529613,32.0155962269631
62,0.3,0.2,11,0.04244895708615193,22.36953037779822,39.660901234313556
62,0.3,0.3,11,0.05824950712811183,24.914926530525335,43.975583232985485
62,0.3,0.5,11,0.07082066611195992,26.99574882563057,47.43476837383615
62,1.0,0.0,11,-0.008970887241583902,0.0,0.0
62,1.0,0.08,11,0.0031144389813797524,15.287845553186477,15.287845553186477
62,1.0,0.12,11,0.03566917977898332,21.456192057297628,21.456192057297628
62,1.0,0.2,11,0.12439572314751424,30.31511510705914,30.31511510705914
62,1.0,0.3,11,0.2229401610068028,36.767002727876076,36.767002727876076
62,1.0,0.5,11,0.3302684604396474,42.833931287783855,42.833931287783855
62,0.05,0.0,29,-0.0182704739229248,0.0,0.0
62,0.05,0.08,29,-0.018019662687051463,9.499670558028164,40.69452276817015
62,0.05,0.12,29,-0.016860345376698116,10.55384736117312,44.864951055703756
62,0.05,0.2,29,-0.01567258408829242,11.438037748497504,48.27628076269312
62,0.05,0.3,29,-0.015010104543525471,11.85737600198698,49.86148084999955
62,0.05,0.5,29,-0.014784152376361104,12.202255409057623,51.13655179080057
62,0.15,0.0,29,-0.0182704739229248,0.0,0.0
62,0.15,0.08,29,-0.013162717796007972,12.789067140886281,32.813434968718106
62,0.15,0.12,29,-0.006947496294148814,15.153281291510659,38.625933392510966
62,0.15,0.2,29,0.0006917188997566104,17.390435655818422,43.96522304989793
62,0.15,0.3,29,0.004535890758633476,18.62193166621443,46.82647106238653
62,0.15,0.5,29,0.008545418516302639,19.6193427434029,49.10766973878719
62,0.3,0.0,29,-0.0182704739229248,0.0,0.0
62,0.3,0.08,29,-0.0052681946050278095,15.300004866690475,27.16024217886799
62,0.3,0.12,29,0.006718702395402065,18.98819520735926,33.56700780410946
62,0.3,0.2,29,0.026471085014506235,22.873584161171276,40.17332952211102
62,0.3,0.3,29,0.04057167769010539,25.18932745329423,44.01992740856453
62,0.3,0.5,29,0.05190731211953015,27.234825475059733,47.34684957688977
62,1.0,0.0,29,-0.011304095876408238,0.0,0.0
62,1.0,0.08,29,0.01317125323304813,17.868298318162594,17.868298318162594
62,1.0,0.12,29,0.055397046568955055,24.117464935573945,24.117464935573945
62,1.0,0.2,29,0.14272752415872836,32.33998126122234,32.33998126122234
62,1.0,0.3,29,0.21954738722630807,38.0151286952798,38.0151286952798
62,1.0,0.5,29,0.3043490368690025,43.364469917716306,43.364469917716306
63,0.05,0.0,11,-0.015231876616568663,0.0,0.0
63,0.05,0.08,11,-0.013443658217969334,9.588802544631756,40.60728283471664
63,0.05,0.12,11,-0.013459194406963526,10.63061955176011,44.829491108698974
63,0.05,0.2,11,-0.012652447596179561,11.500610422612418,48.33122204477757
63,0.05,0.3,11,-0.01235993062196139,11.903648408940706,49.93636327787952
63,0.05,0.5,11,-0.012077206297995358,12.21008384680486,51.15580791188521
63,0.15,0.0,11,-0.015231876616568663,0.0,0.0
63,0.15,0.08,11,-0.008472254013916602,13.03707381405241,33.207944083788675
63,0.15,0.12,11,-0.0051887956525535905,15.504419360172388,39.3093516076422
63,0.15,0.2,11,-0.0025254515560092505,17.773460603720455,44.84968736766892
63,0.15,0.3,11,0.0005331998068729416,18.974136709787302,47.76165395476096
63,0.15,0.5,11,0.0022701516186940385,19.90182956836017,49.99086038856863
63,0.3,0.0,11,-0.015231876616568663,0.0,0.0
63,0.3,0.08,11,-0.00537056883983833,15.098187709980197,27.47540583549723
63,0.3,0.12,11,0.00666338242012765,18.993331778314783,34.43586826086574
63,0.3,0.2,11,0.019785948129764752,23.05433865363503,41.597177093690554
63,0.3,0.3,11,0.02840309602683533,25.30856947727866,45.52777014397693
63,0.3,0.5,11,0.03535069592885509,27.153935689002534,48.72142343283872
63,1.0,0.0,11,-0.010301214968064465,0.0,0.0
63,1.0,0.08,11,0.007883725241004114,17.571269167044893,17.571269167044893
63,1.0,0.12,11,0.03922441132467114,23.944890517961518,23.944890517961518
63,1.0,0.2,11,0.11294679505966143,32.824450637461275,32.824450637461275
63,1.0,0.3,11,0.1845205303414944,39.010159792230596,39.010159792230596
63,1.0,0.5,11,0.26212735139449794,44.626312911545476,44.626312911545476
63,0.05,0.0,29,-0.013283994780843189,0.0,0.0
63,0.05,0.08,29,-0.013182506524625937,9.092948588875174,38.68812556547995
63,0.05,0.12,29,-0.011248442726015329,10.249364843979542,43.422909144678236
63,0.05,0.2,29,-0.010498837952257034,11.203512299170665,47.27924675276321
63,0.05,0.3,29,-0.01088892630760585,11.701174626824555,49.24974560283386
63,0.05,0.5,29,-0.010681948621083959,12.10335883305734,50.83507155651002
63,0.15,0.0,29,-0.013283994780843189,0.0,0.0
63,0.15,0.08,29,-0.009028700358363007,11.768248148486817,29.978059325523255
63,0.15,0.12,29,-0.005503972688137737,14.410801765225784,36.53363585569361
63,0.15,0.2,29,0.0005343933321948491,17.01401773604811,42.90837515440712
63,0.15,0.3,29,0.003804085126173029,18.397861236516146,46.26327606635086
63,0.15,0.5,29,0.00619924534798999,19.531158263038996,48.9842002996019
63,0.3,0.0,29,-0.013283994780843189,0.0,0.0
63,0.3,0.08,29,-0.005755680215713266,13.344822958392367,23.950828423073197
63,0.3,0.12,29,0.0030799059035258036,17.367584509902496,31.056445858248466
63,0.3,0.2,29,0.0212044567912143,21.90356273894638,38.978584559243586
63,0.3,0.3,29,0.034663905111949944,24.54648780395003,43.53714995219755
63,0.3,0.5,29,0.04525980953266018,26.74910260851376,47.294454175032506
63,1.0,0.0,29,-0.011474578077465436,0.0,0.0
63,1.0,0.08,29,0.0003026056583690373,14.921930135423391,14.921930135423391
63,1.0,0.12,29,0.025568574677133138,20.854384043540204,20.854384043540204
63,1.0,0.2,29,0.0949502400273824,29.698834093190317,29.698834093190317
63,1.0,0.3,29,0.1738719281455715,36.360811249202655,36.360811249202655
63,1.0,0.5,29,0.2685260333433833,42.79920691451956,42.79920691451956
67,0.05,0.0,11,-0.015087490814592486,0.0,0.0
67,0.05,0.08,11,-0.01526671486191944,9.359835592096696,40.567849407047994
67,0.05,0.12,11,-0.015658267444977003,10.226804340650723,44.165585320516904
67,0.05,0.2,11,-0.014962398056468929,10.979916206519356,47.21881426367203
67,0.05,0.3,11,-0.01466068969002099,11.38748804857779,48.82290595861586
67,0.05,0.5,11,-0.014428473888162707,11.716549289506537,50.10028006203672
67,0.15,0.0,11,-0.015087490814592486,0.0,0.0
67,0.15,0.08,11,-0.013062526945476827,12.941197962187792,32.92018287526696
67,0.15,0.12,11,-0.012007216550188438,15.188740322909029,38.52378317431558
67,0.15,0.2,11,-0.010695834181783881,17.272835935661895,43.63785366347475
67,0.15,0.3,11,-0.008721370312886445,18.39535241830249,46.33833519562629
67,0.15,0.5,11,-0.007339333697381045,19.343750261863654,48.580880760393086
67,0.3,0.0,11,-0.015087490814592486,0.0,0.0
67,0.3,0.08,11,-0.010734925339263568,14.952662350676855,27.13773159669056
67,0.3,0.12,11,-0.0037120249065911715,18.633062027242246,33.74685923907473
67,0.3,0.2,11,0.004602900323923076,22.3544234085342,40.34792064566975
67,0.3,0.3,11,0.009577783852163901,24.480384391522225,44.06032253395534
67,0.3,0.5,11,0.01530380299789369,26.2938378090836,47.17937971699351
67,1.0,0.0,11,-0.014261743213367595,0.0,0.0
67,1.0,0.08,11,-0.0021415654317394894,17.263657345837874,17.263657345837874
67,1.0,0.12,11,0.02442956900909954,23.680242278183496,23.680242278183496
67,1.0,0.2,11,0.08407546546109046,32.20072941747107,32.20072941747107
67,1.0,0.3,11,0.1431007060262507,37.97725758953576,37.97725758953576
67,1.0,0.5,11,0.2005459572363496,43.24916819072923,43.24916819072923
67,0.05,0.0,29,-0.016959252547046,0.0,0.0
67,0.05,0.08,29,-0.014615791940506662,9.651496125432557,39.465530444575805
67,0.05,0.12,29,-0.014056479315229797,10.704541570972092,43.63199981743443
67,0.05,0.2,29,-0.01367041053172069,11.563935609253033,46.981769354940944
67,0.05,0.3,29,-0.013658751883873665,11.99436160410868,48.6357979225734
67,0.05,0.5,29,-0.013326166963935737,12.334732054252369,49.9443565372388
67,0.15,0.0,29,-0.016959252547046,0.0,0.0
67,0.15,0.08,29,-0.011438943685872838,12.374279773806842,31.358699124454155
67,0.15,0.12,29,-0.008889334354516776,14.888599029367652,37.570420513460526
67,0.15,0.2,29,-0.005105251811737044,17.202517524525113,43.24743445250549
67,0.15,0.3,29,-0.0031591956082781536,18.40013827297011,46.160875159950784
67,0.15,0.5,29,-0.0017453433220967485,19.369444771161714,48.50898224492205
67,0.3,0.0,29,-0.016959252547046,0.0,0.0
67,0.3,0.08,29,-0.008622046024361563,14.21695502123288,25.70638622179547
67,0.3,0.12,29,0.0010151078774682798,18.156847057664205,32.718476896439874
67,0.3,0.2,29,0.014734359297183697,22.266188005879144,39.96404491191173
67,0.3,0.3,29,0.02201064627527949,24.576144666718054,44.01224798938024
67,0.3,0.5,29,0.030670925227269996,26.428983173730735,47.23122830846787
67,1.0,0.0,29,-0.010779771383674253,0.0,0.0
67,1.0,0.08,29,-1.0589275084571526e-05,16.169475052133397,16.169475052133397
67,1.0,0.12,29,0.027080768192774385,22.57545869952298,22.57545869952298
