world,q,sub,Kc,seed,arm,C,m
real,29,1,16,11,real,0.0016272987516277038,22
real,29,1,16,11,perm,-0.0014836417841022076,22
real,29,1,16,29,real,0.0014960316946037722,22
real,29,1,16,29,perm,-0.0033632444979313503,22
real,29,2,1,11,real,0.00040527499983478155,22
real,29,2,1,11,perm,-1.7635043580765952e-05,22
real,29,2,1,29,real,-0.00018217274191034694,22
real,29,2,1,29,perm,-2.249460980630058e-05,22
real,29,2,2,11,real,0.0007980943666529017,22
real,29,2,2,11,perm,-0.0006416897145090639,22
real,29,2,2,29,real,0.00017742490026828595,22
real,29,2,2,29,perm,-8.39699847324793e-05,22
real,29,2,3,11,real,0.0014176417975394484,22
real,29,2,3,11,perm,-0.0009316436229084291,22
real,29,2,3,29,real,0.00048188368441726137,22
real,29,2,3,29,perm,-0.00039456101873114324,22
real,29,2,5,11,real,0.001422227151737121,22
real,29,2,5,11,perm,-0.0008921094126936868,22
real,29,2,5,29,real,0.00017529365254220775,22
real,29,2,5,29,perm,-0.0009217263523314534,22
real,29,2,8,11,real,0.0013675270143566065,22
real,29,2,8,11,perm,-0.001261563656402731,22
real,29,2,8,29,real,0.00013988133623954457,22
real,29,2,8,29,perm,-0.001736102063077949,22
real,29,2,12,11,real,0.003694354607567174,22
real,29,2,12,11,perm,-0.0021310253633585186,22
real,29,2,12,29,real,0.002472307521280248,22
real,29,2,12,29,perm,-0.0023488237371918075,22
real,29,2,16,11,real,0.0034119252964476265,22
real,29,2,16,11,perm,-0.0025949029265540657,22
real,29,2,16,29,real,0.0015634875393836234,22
real,29,2,16,29,perm,-0.002957983625798577,22
real,39,0,1,11,real,0.00047143671216876015,12
real,39,0,1,11,perm,0.000644393979405522,12
real,39,0,1,29,real,-0.0010670012009311725,12
real,39,0,1,29,perm,-0.0004509170033172305,12
real,39,0,2,11,real,0.0004894449560128855,12
real,39,0,2,11,perm,-6.713036500904934e-06,12
real,39,0,2,29,real,-0.001529673567582046,12
real,39,0,2,29,perm,-0.0008840948659474268,12
real,39,0,3,11,real,0.0016861566758221702,12
real,39,0,3,11,perm,-0.0006031494304148399,12
real,39,0,3,29,real,0.001077042773923731,12
real,39,0,3,29,perm,3.8749024550144284e-06,12
real,39,0,5,11,real,0.0037147785106342868,12
real,39,0,5,11,perm,-0.0012259769708670154,12
real,39,0,5,29,real,0.003977361447631722,12
real,39,0,5,29,perm,-0.0015846712845836164,12
real,39,0,8,11,real,0.0033520187106835797,12
real,39,0,8,11,perm,-0.0029158166783409545,12
real,39,0,8,29,real,0.006124049935899656,12
real,39,0,8,29,perm,-0.0022433351715320793,12
real,39,0,12,11,real,0.002028437968579877,12
real,39,0,12,11,perm,-0.004145451138270251,12
real,39,0,12,29,real,0.005185901720858199,12
real,39,0,12,29,perm,-0.004911013589595226,12
real,39,1,1,11,real,0.00010736194526361764,12
real,39,1,1,11,perm,-0.0008990592447235546,12
real,39,1,1,29,real,-0.00015011665286057685,12
real,39,1,1,29,perm,-0.0007645272739802422,12
real,39,1,2,11,real,-0.0009518227996595519,12
real,39,1,2,11,perm,-0.0014107128511066103,12
real,39,1,2,29,real,-0.00013103571440764572,12
real,39,1,2,29,perm,-0.001182565182034634,12
real,39,1,3,11,real,-0.0001950354894101336,12
real,39,1,3,11,perm,-0.001555628138460996,12
real,39,1,3,29,real,0.0003285308601992387,12
real,39,1,3,29,perm,-0.0020543153845140605,12
real,39,1,5,11,real,0.00028784759644606694,12
real,39,1,5,11,perm,-0.003336505005558821,12
real,39,1,5,29,real,0.0013661048329624004,12
real,39,1,5,29,perm,-0.002376512969637923,12
real,39,1,8,11,real,-0.0006628729087033713,12
real,39,1,8,11,perm,-0.004658897213069335,12
real,39,1,8,29,real,0.0019901252823267823,12
real,39,1,8,29,perm,-0.005274947781533035,12
real,39,1,12,11,real,-0.0008406071005008231,12
real,39,1,12,11,perm,-0.003712596266071788,12
real,39,1,12,29,real,0.0009374219467028766,12
real,39,1,12,29,perm,-0.009121660163609047,12
real,39,2,1,11,real,0.0002716426020753504,12
real,39,2,1,11,perm,-0.0007326999325317773,12
real,39,2,1,29,real,-0.0003769121191351532,12
real,39,2,1,29,perm,-0.0005339462668897399,12
real,39,2,2,11,real,0.0006309203572623101,12
real,39,2,2,11,perm,-0.0007578372135993439,12
real,39,2,2,29,real,-0.00038218247070942457,12
real,39,2,2,29,perm,-0.000522563010190713,12
real,39,2,3,11,real,0.0003779460358119824,12
real,39,2,3,11,perm,-0.0012205896931930527,12
real,39,2,3,29,real,-0.00036550307162586115,12
real,39,2,3,29,perm,-0.0019734159935764772,12
real,39,2,5,11,real,6.646693876877219e-05,12
real,39,2,5,11,perm,-0.0018025269115206077,12
real,39,2,5,29,real,0.0013793172714918756,12
real,39,2,5,29,perm,-0.0013665334209755908,12
real,39,2,8,11,real,0.001770709088572131,12
real,39,2,8,11,perm,-0.003510553555069462,12
real,39,2,8,29,real,0.0011462939541424522,12
real,39,2,8,29,perm,-0.001971876923489546,12
real,39,2,12,11,real,0.006351663672554686,12
real,39,2,12,11,perm,-0.006986823484854354,12
real,39,2,12,29,real,0.0022537989267672476,12
real,39,2,12,29,perm,-0.004209778100872197,12
real,42,0,1,11,real,-0.0005712955392194186,18
real,42,0,1,11,perm,-0.00097834040628908,18
real,42,0,1,29,real,4.018881073963865e-05,18
real,42,0,1,29,perm,-0.0009184204782918259,18
real,42,0,2,11,real,0.0008213352457864254,18
real,42,0,2,11,perm,-0.0009023050233225582,18
real,42,0,2,29,real,0.0029171283533980796,18
real,42,0,2,29,perm,-0.0023587627500401,18
real,42,0,3,11,real,0.0006841493945591859,18
real,42,0,3,11,perm,-0.0018222281493083248,18
real,42,0,3,29,real,0.0028729007238976756,18
real,42,0,3,29,perm,-0.00397636044391203,18
real,42,0,5,11,real,0.0006790258520736892,18
real,42,0,5,11,perm,-0.0020411172823514567,18
real,42,0,5,29,real,0.003559787510450829,18
real,42,0,5,29,perm,-0.006693606335009816,18
real,42,0,8,11,real,0.003623436646035594,18
real,42,0,8,11,perm,-0.00456908048008331,18
real,42,0,8,29,real,0.004975902013294009,18
real,42,0,8,29,perm,-0.008402174858303524,18
real,42,0,12,11,real,0.00854392229287082,18
real,42,0,12,11,perm,-0.004425680891734229,18
real,42,0,12,29,real,0.005794677669653914,18
real,42,0,12,29,perm,-0.012144776022375847,18
real,42,0,16,11,real,0.008320779552940416,18
real,42,0,16,11,perm,-0.006174239419707961,18
real,42,0,16,29,real,0.004556351960563587,18
real,42,0,16,29,perm,-0.013270195950123131,18
real,42,1,1,11,real,-0.001087064922421499,18
real,42,1,1,11,perm,-0.0004674522815899529,18
real,42,1,1,29,real,-8.139828984310427e-05,18
real,42,1,1,29,perm,-0.0004366286952780518,18
real,42,1,2,11,real,-0.0007524046299398623,18
real,42,1,2,11,perm,-0.0007341214469686053,18
real,42,1,2,29,real,0.0006223399982235867,18
real,42,1,2,29,perm,-0.0004784836816125182,18
real,42,1,3,11,real,-0.00023432227791708726,18
real,42,1,3,11,perm,-0.0016753320096380975,18
real,42,1,3,29,real,0.0007327617491669214,18
real,42,1,3,29,perm,-0.00027126724759407583,18
real,42,1,5,11,real,-0.002133548867551238,18
real,42,1,5,11,perm,-0.0016567509641156608,18
real,42,1,5,29,real,0.0007834018808706711,18
real,42,1,5,29,perm,-0.0008627526877077463,18
real,42,1,8,11,real,-0.002203161002391596,18
real,42,1,8,11,perm,-0.002398069972293526,18
real,42,1,8,29,real,-0.001788166463364771,18
real,42,1,8,29,perm,-0.0027276602974665165,18
real,42,1,12,11,real,-0.002097851173859522,18
real,42,1,12,11,perm,-0.004121214898076042,18
real,42,1,12,29,real,-0.0005458583173436615,18
real,42,1,12,29,perm,-0.004977142909092347,18
real,42,1,16,11,real,-0.004877524041814185,18
real,42,1,16,11,perm,-0.004669130017686318,18
real,42,1,16,29,real,-0.004234011977225949,18
real,42,1,16,29,perm,-0.006526513759712249,18
real,42,2,1,11,real,-0.0014803071846218874,18
real,42,2,1,11,perm,-0.00030495374920902485,18
real,42,2,1,29,real,-3.840699187063201e-05,18
real,42,2,1,29,perm,-0.0003417375081123941,18
real,42,2,2,11,real,-0.003078547664801312,18
real,42,2,2,11,perm,-0.0008375326707400488,18
real,42,2,2,29,real,-0.00026920503702487775,18
real,42,2,2,29,perm,0.00040211907676401815,18
real,42,2,3,11,real,-0.003480429232532445,18
real,42,2,3,11,perm,-0.0012255517262943494,18
real,42,2,3,29,real,0.0003334005972837062,18
real,42,2,3,29,perm,-0.00019304735118064187,18
real,42,2,5,11,real,-0.0022247690939953824,18
real,42,2,5,11,perm,-0.0021295064100146366,18
real,42,2,5,29,real,0.00028119838689699694,18
real,42,2,5,29,perm,-0.0011761423904245172,18
real,42,2,8,11,real,-0.002420708082733869,18
real,42,2,8,11,perm,-0.004657042264232469,18
real,42,2,8,29,real,-0.000874503854451314,18
real,42,2,8,29,perm,-0.003173411524366232,18
real,42,2,12,11,real,0.0009268671501441172,18
real,42,2,12,11,perm,-0.005849679090519477,18
real,42,2,12,29,real,-0.0011193186635543029,18
real,42,2,12,29,perm,-0.0042267443661138104,18
real,42,2,16,11,real,0.0009462889429144861,18
real,42,2,16,11,perm,-0.007642218124041866,18
real,42,2,16,29,real,-0.0014931273358919084,18
real,42,2,16,29,perm,-0.006797972391374252,18
real,48,0,1,11,real,0.000296648168760294,10
real,48,0,1,11,perm,-0.0008085599666651788,10
real,48,0,1,29,real,-0.0006119915109348284,10
real,48,0,1,29,perm,-0.00015530488588488822,10
real,48,0,2,11,real,0.0010552454532941624,10
real,48,0,2,11,perm,-0.0017490244694097212,10
real,48,0,2,29,real,-0.0006791340949281466,10
real,48,0,2,29,perm,9.481998119109658e-05,10
real,48,0,3,11,real,0.0018976863039970038,10
real,48,0,3,11,perm,-0.0015132146808013447,10
real,48,0,3,29,real,-0.0009972033049887585,10
real,48,0,3,29,perm,-9.395207767071145e-05,10
real,48,0,5,11,real,0.002146954491552222,10
real,48,0,5,11,perm,-0.002073794082683156,10
real,48,0,5,29,real,-0.0009187761791694671,10
real,48,0,5,29,perm,-0.0011232869439991022,10
real,48,0,8,11,real,0.001468103057041037,10
real,48,0,8,11,perm,-0.0031100783204559557,10
real,48,0,8,29,real,0.00013661219402372193,10
real,48,0,8,29,perm,-0.0028305851584251585,10
real,48,1,1,11,real,0.00020317420701287947,10
real,48,1,1,11,perm,-0.0001388841146858777,10
real,48,1,1,29,real,-0.0005060835180835666,10
real,48,1,1,29,perm,-0.00016637877046055127,10
real,48,1,2,11,real,0.0005308388850379098,10
real,48,1,2,11,perm,-0.000237474659350978,10
real,48,1,2,29,real,-0.00013010839564286947,10
real,48,1,2,29,perm,-0.0004851871358482196,10
real,48,1,3,11,real,0.0005050487071687204,10
real,48,1,3,11,perm,-0.0005720869110861226,10
real,48,1,3,29,real,-0.0009829170162836132,10
real,48,1,3,29,perm,-0.0005252214261363131,10
real,48,1,5,11,real,0.00016438470746937828,10
real,48,1,5,11,perm,-0.0016194001453241347,10
real,48,1,5,29,real,-0.00023596723072050185,10
real,48,1,5,29,perm,-0.000969223838653388,10
real,48,1,8,11,real,0.00040822016640928993,10
real,48,1,8,11,perm,-0.0027951005059638767,10
real,48,1,8,29,real,0.00026762317208173236,10
real,48,1,8,29,perm,-0.0021016183560610413,10
real,48,2,1,11,real,4.399794688891845e-05,10
real,48,2,1,11,perm,-0.0004220675651548378,10
real,48,2,1,29,real,3.485811576764419e-05,10
real,48,2,1,29,perm,-0.0004282125019093863,10
real,48,2,2,11,real,0.0003861284766811801,10
real,48,2,2,11,perm,-0.0008277650611586695,10
real,48,2,2,29,real,0.0007140569747219327,10
real,48,2,2,29,perm,-0.0007862635189697098,10
real,48,2,3,11,real,0.0007340307880505659,10
real,48,2,3,11,perm,-0.002066232654675648,10
real,48,2,3,29,real,0.0003682910069344736,10
real,48,2,3,29,perm,-0.0011608658558935891,10
real,48,2,5,11,real,0.0010503337556392323,10
real,48,2,5,11,perm,3.23353620542699e-05,10
real,48,2,5,29,real,-0.0005434220405665657,10
real,48,2,5,29,perm,-0.0011597253306001587,10
real,48,2,8,11,real,0.001626464811462447,10
real,48,2,8,11,perm,-0.0004562297905696955,10
real,48,2,8,29,real,-0.0017608086078912955,10
real,48,2,8,29,perm,-0.0014515677127806548,10
real,53,0,1,11,real,-0.00022775755543635867,22
real,53,0,1,11,perm,-0.00024031062266294256,22
real,53,0,1,29,real,-0.00036824577884675413,22
real,53,0,1,29,perm,-0.00017328054239129642,22
real,53,0,2,11,real,-0.0010308193737853522,22
real,53,0,2,11,perm,-0.00018983563843466555,22
real,53,0,2,29,real,-0.0007069398056731568,22
real,53,0,2,29,perm,-0.0004735341795057968,22
real,53,0,3,11,real,-0.0008497570465044735,22
real,53,0,3,11,perm,-0.00025960608127240103,22
real,53,0,3,29,real,-0.0004598025886739521,22
real,53,0,3,29,perm,-0.00037803461097041247,22
real,53,0,5,11,real,-0.000856408717303192,22
real,53,0,5,11,perm,-0.00038258639839205966,22
real,53,0,5,29,real,0.0005569323063110421,22
real,53,0,5,29,perm,-0.0013644460099394573,22
real,53,0,8,11,real,-0.0010104953849450204,22
real,53,0,8,11,perm,-0.0008992032133421368,22
real,53,0,8,29,real,0.0005150913944746982,22
real,53,0,8,29,perm,-0.001850721931622834,22
real,53,0,12,11,real,-0.0017826512719902876,22
real,53,0,12,11,perm,-0.001223244268028223,22
real,53,0,12,29,real,0.0020005005396035447,22
real,53,0,12,29,perm,-0.0023646936640002725,22
real,53,0,16,11,real,0.0025403596256868832,22
real,53,0,16,11,perm,-0.0022175899477195893,22
real,53,0,16,29,real,0.005468577175384959,22
real,53,0,16,29,perm,-0.003059533122954816,22
real,53,1,1,11,real,7.671425102562246e-05,22
real,53,1,1,11,perm,-0.00033162814422260656,22
real,53,1,1,29,real,0.0004831186376661467,22
real,53,1,1,29,perm,0.0001073561143891677,22
real,53,1,2,11,real,-0.00015805110723243754,22
real,53,1,2,11,perm,-3.60153121923279e-05,22
real,53,1,2,29,real,0.0010618384712958173,22
real,53,1,2,29,perm,-0.000285976107893382,22
real,53,1,3,11,real,-2.9627877419002857e-05,22
real,53,1,3,11,perm,-0.0008048034793631809,22
real,53,1,3,29,real,0.0009704241238152056,22
real,53,1,3,29,perm,-0.00025683443488044855,22
real,53,1,5,11,real,2.7455007836074685e-06,22
real,53,1,5,11,perm,-0.001454475754668727,22
real,53,1,5,29,real,0.0022537956228039224,22
real,53,1,5,29,perm,-0.000268147574716715,22
real,53,1,8,11,real,-0.0006763673567166117,22
real,53,1,8,11,perm,-0.002567874968950612,22
real,53,1,8,29,real,0.0036447749472319213,22
real,53,1,8,29,perm,-0.000917424603214978,22
real,53,1,12,11,real,-0.0007465642689076235,22
real,53,1,12,11,perm,-0.003695539240344381,22
real,53,1,12,29,real,0.00305581771935326,22
real,53,1,12,29,perm,-0.0021331638343116133,22
real,53,1,16,11,real,0.007323707527876477,22
real,53,1,16,11,perm,-0.0040385749948989025,22
real,53,1,16,29,real,0.010500648590263895,22
real,53,1,16,29,perm,-0.0027510698924740895,22
real,53,2,1,11,real,-2.404470763117672e-05,22
real,53,2,1,11,perm,-0.00018681645086704446,22
real,53,2,1,29,real,0.00038377028320435436,22
real,53,2,1,29,perm,-0.0006268365391037811,22
real,53,2,2,11,real,0.00037424799483820603,22
real,53,2,2,11,perm,-0.00026171396831620175,22
real,53,2,2,29,real,0.0019027891965672783,22
real,53,2,2,29,perm,-0.0007602841092548829,22
real,53,2,3,11,real,-0.0005794380726699133,22
real,53,2,3,11,perm,-0.000776933293926807,22
real,53,2,3,29,real,0.002188693645853945,22
real,53,2,3,29,perm,-0.001045546482944304,22
real,53,2,5,11,real,-0.00026812668239850623,22
real,53,2,5,11,perm,-0.0010127458417155122,22
real,53,2,5,29,real,0.0019338550853824632,22
real,53,2,5,29,perm,-0.00046942093733326473,22
real,53,2,8,11,real,0.0009140271907315256,22
real,53,2,8,11,perm,-0.001223312557176226,22
real,53,2,8,29,real,0.002323213027473181,22
real,53,2,8,29,perm,-0.001402533258379579,22
real,53,2,12,11,real,0.005823182427675433,22
real,53,2,12,11,perm,-0.0018573499282766859,22
real,53,2,12,29,real,0.008775407183152395,22
real,53,2,12,29,perm,-0.0012704305507372782,22
real,53,2,16,11,real,0.00891790597618114,22
real,53,2,16,11,perm,-0.0030109624212723007,22
real,53,2,16,29,real,0.010830197351926696,22
real,53,2,16,29,perm,-0.0020413689634506405,22
real,55,0,1,11,real,0.0005312008775012478,17
real,55,0,1,11,perm,-7.086614888329734e-05,17
real,55,0,1,29,real,0.0001841842504712865,17
real,55,0,1,29,perm,-0.00012693845274336368,17
real,55,0,2,11,real,0.0005382910131884744,17
real,55,0,2,11,perm,-0.0002624917068564381,17
real,55,0,2,29,real,3.4422639950237865e-05,17
real,55,0,2,29,perm,-0.0002214895216414714,17
real,55,0,3,11,real,0.00526636459412011,17
real,55,0,3,11,perm,-0.0002078870044160963,17
real,55,0,3,29,real,0.004910299208885527,17
real,55,0,3,29,perm,-0.0004610755444053316,17
real,55,0,5,11,real,0.006357763330994803,17
real,55,0,5,11,perm,-4.912420685765362e-05,17
real,55,0,5,29,real,0.0052326875038603005,17
real,55,0,5,29,perm,-0.001072451985583589,17
real,55,0,8,11,real,0.009437967827324756,17
real,55,0,8,11,perm,-0.000634148063292983,17
real,55,0,8,29,real,0.00809343829312581,17
real,55,0,8,29,perm,-0.0015965374150971323,17
real,55,0,12,11,real,0.009353559867232741,17
real,55,0,12,11,perm,-0.0008427082952532361,17
real,55,0,12,29,real,0.007979481985935899,17
real,55,0,12,29,perm,-0.0013722997829288541,17
real,55,0,16,11,real,0.009796336756141,17
real,55,0,16,11,perm,-0.0015454697231647163,17
real,55,0,16,29,real,0.007887460259113133,17
real,55,0,16,29,perm,-0.00228573131595744,17
real,55,1,1,11,real,0.00011424729957743018,17
real,55,1,1,11,perm,0.00020175088195839574,17
real,55,1,1,29,real,-8.06877851052823e-05,17
real,55,1,1,29,perm,-3.753089772451368e-05,17
real,55,1,2,11,real,0.0002624679312999145,17
real,55,1,2,11,perm,-0.00026715862040871396,17
real,55,1,2,29,real,-0.00018490305106733107,17
real,55,1,2,29,perm,2.1941441314732302e-05,17
real,55,1,3,11,real,0.00012001485215140661,17
real,55,1,3,11,perm,-0.00018477203400824038,17
real,55,1,3,29,real,0.00038260697620440265,17
real,55,1,3,29,perm,-0.00014899358504216753,17
real,55,1,5,11,real,0.0006688766386139244,17
real,55,1,5,11,perm,-0.00020694349913430443,17
real,55,1,5,29,real,0.00040924440675538243,17
real,55,1,5,29,perm,-0.001016122593435309,17
real,55,1,8,11,real,0.002864975135772996,17
real,55,1,8,11,perm,-0.00019894092875760716,17
real,55,1,8,29,real,0.004092524580102119,17
real,55,1,8,29,perm,-0.0006873588753392168,17
real,55,1,12,11,real,0.002859692583261464,17
real,55,1,12,11,perm,-0.0005531536252523228,17
real,55,1,12,29,real,0.0034808980352338814,17
real,55,1,12,29,perm,-0.0014813236632985616,17
real,55,1,16,11,real,0.002812831815912742,17
real,55,1,16,11,perm,-0.0012232368371571933,17
real,55,1,16,29,real,0.003365231070341368,17
real,55,1,16,29,perm,-0.0023461148607788473,17
real,55,2,1,11,real,0.0008238641651066025,17
real,55,2,1,11,perm,-0.00012420579099770013,17
real,55,2,1,29,real,0.0012565519745589837,17
real,55,2,1,29,perm,-0.00012339429463381624,17
real,55,2,2,11,real,0.0015490438015680619,17
real,55,2,2,11,perm,-0.00018075604637535214,17
real,55,2,2,29,real,0.0012118077013865136,17
real,55,2,2,29,perm,-0.0006488588429655051,17
real,55,2,3,11,real,0.003605835470436136,17
real,55,2,3,11,perm,7.117304134862668e-05,17
real,55,2,3,29,real,0.002554457160163892,17
real,55,2,3,29,perm,-0.0008281308047117797,17
real,55,2,5,11,real,0.003039140480010194,17
real,55,2,5,11,perm,0.000279464802174223,17
real,55,2,5,29,real,0.0026438647410893523,17
real,55,2,5,29,perm,-0.0009061212727734524,17
real,55,2,8,11,real,0.004064236874900651,17
real,55,2,8,11,perm,-0.0012372782682690264,17
real,55,2,8,29,real,0.004235443143650652,17
real,55,2,8,29,perm,-0.0014220638281844389,17
real,55,2,12,11,real,0.004062166361068376,17
real,55,2,12,11,perm,-0.002149372851094511,17
real,55,2,12,29,real,0.004082949271102199,17
real,55,2,12,29,perm,-0.0018709342364731096,17
real,55,2,16,11,real,0.0038884618476792143,17
real,55,2,16,11,perm,-0.0023237278024645924,17
real,55,2,16,29,real,0.0039007665301984407,17
real,55,2,16,29,perm,-0.001934517782504419,17
real,62,0,1,11,real,-0.00013859447105257772,21
real,62,0,1,11,perm,-0.0006287086292479094,21
real,62,0,1,29,real,-0.0005920045044334188,21
real,62,0,1,29,perm,-7.075078378571131e-05,21
real,62,0,2,11,real,0.0003771498783987637,21
real,62,0,2,11,perm,-0.0006236250901374696,21
real,62,0,2,29,real,-0.00026280122761712654,21
real,62,0,2,29,perm,-0.0005872700832491029,21
real,62,0,3,11,real,0.00018853552668363083,21
real,62,0,3,11,perm,-0.0009953574528519527,21
real,62,0,3,29,real,0.00017664356392621539,21
real,62,0,3,29,perm,-0.0010360132817207601,21
real,62,0,5,11,real,-7.217620677457681e-06,21
real,62,0,5,11,perm,-0.0019201154729149295,21
real,62,0,5,29,real,-0.00031104452647390257,21
real,62,0,5,29,perm,-0.0014196227451165333,21
real,62,0,8,11,real,0.0006813407467723964,21
real,62,0,8,11,perm,-0.002845454488115684,21
real,62,0,8,29,real,-0.00036343414464379276,21
real,62,0,8,29,perm,-0.0011383657329234742,21
real,62,0,12,11,real,6.550478275135774e-05,21
real,62,0,12,11,perm,-0.0042022774048527944,21
real,62,0,12,29,real,-0.001893120851748309,21
real,62,0,12,29,perm,-0.0013993061617844083,21
real,62,0,16,11,real,-0.0008349577496010729,21
real,62,0,16,11,perm,-0.004290640448400662,21
real,62,0,16,29,real,-0.0013515703509406896,21
real,62,0,16,29,perm,-0.0013679343291327362,21
real,62,1,1,11,real,0.0017382286818204973,21
real,62,1,1,11,perm,-0.0007641582571260574,21
real,62,1,1,29,real,0.0013164423726748087,21
real,62,1,1,29,perm,-0.00014049264142657059,21
real,62,1,2,11,real,0.001801966550670997,21
real,62,1,2,11,perm,-0.0007303394930285867,21
real,62,1,2,29,real,0.0006818942376902726,21
real,62,1,2,29,perm,-0.0004419769717591837,21
real,62,1,3,11,real,0.0028537820800620395,21
real,62,1,3,11,perm,-0.0008345774528548677,21
real,62,1,3,29,real,0.0010315531078411988,21
real,62,1,3,29,perm,-0.0010518093256272065,21
real,62,1,5,11,real,0.0071733289564444025,21
real,62,1,5,11,perm,-0.0019056667039519803,21
real,62,1,5,29,real,0.0034698348320211236,21
real,62,1,5,29,perm,-0.001889687371476767,21
real,62,1,8,11,real,0.007538281127586144,21
real,62,1,8,11,perm,-0.002667374874346873,21
real,62,1,8,29,real,0.003693776321127218,21
real,62,1,8,29,perm,-0.0023137248279666567,21
real,62,1,12,11,real,0.008361142453720882,21
real,62,1,12,11,perm,-0.0032169372612357305,21
real,62,1,12,29,real,0.004050284042527386,21
real,62,1,12,29,perm,-0.0033481240615500507,21
real,62,1,16,11,real,0.007520349680779637,21
real,62,1,16,11,perm,-0.003510477825096836,21
real,62,1,16,29,real,0.004302913780293016,21
real,62,1,16,29,perm,-0.004255232458790337,21
real,62,2,1,11,real,0.0019514920910549405,21
real,62,2,1,11,perm,-2.4148867485362935e-05,21
real,62,2,1,29,real,0.0011533125047540338,21
real,62,2,1,29,perm,-0.0001979739080669729,21
real,62,2,2,11,real,0.0018823171054878074,21
real,62,2,2,11,perm,-8.723373429186942e-05,21
real,62,2,2,29,real,0.0011733570664205217,21
real,62,2,2,29,perm,-0.0004192790818275949,21
real,62,2,3,11,real,0.0020018135195150055,21
real,62,2,3,11,perm,-7.586355115507537e-05,21
real,62,2,3,29,real,0.0008550252513946921,21
real,62,2,3,29,perm,-0.0004237602868895074,21
real,62,2,5,11,real,0.0023790391907355657,21
real,62,2,5,11,perm,-0.0007858360323452773,21
real,62,2,5,29,real,0.0015516752946257428,21
real,62,2,5,29,perm,-0.0010204817770932406,21
real,62,2,8,11,real,0.0024451909487515078,21
real,62,2,8,11,perm,-0.0012821480719582556,21
real,62,2,8,29,real,0.0024292564286864105,21
real,62,2,8,29,perm,-0.0023574209265668777,21
real,62,2,12,11,real,0.00329750067524881,21
real,62,2,12,11,perm,-0.0024327260341266976,21
real,62,2,12,29,real,0.001973774166024289,21
real,62,2,12,29,perm,-0.002694076883314467,21
real,62,2,16,11,real,0.0036873400262783518,21
real,62,2,16,11,perm,-0.0025438423869127424,21
real,62,2,16,29,real,0.0005478523431559079,21
real,62,2,16,29,perm,-0.0043960659429380655,21
real,63,0,1,11,real,0.0003093233420140562,18
real,63,0,1,11,perm,-0.0001735164734882888,18
real,63,0,1,29,real,0.0001988537514203692,18
real,63,0,1,29,perm,-0.00029219967528693047,18
real,63,0,2,11,real,0.0001300511873699728,18
real,63,0,2,11,perm,-0.00020562293812309562,18
real,63,0,2,29,real,0.0006717856156077673,18
real,63,0,2,29,perm,-0.0003398687044122717,18
real,63,0,3,11,real,0.00031307080628129036,18
real,63,0,3,11,perm,-2.7892186795774876e-05,18
real,63,0,3,29,real,0.0006152941880140927,18
real,63,0,3,29,perm,-0.00025461891688427496,18
real,63,0,5,11,real,0.0010736841676124431,18
real,63,0,5,11,perm,-0.0007019662784406577,18
real,63,0,5,29,real,0.0005274732437974272,18
real,63,0,5,29,perm,-0.0011094435146614678,18
real,63,0,8,11,real,0.0009575612258715394,18
real,63,0,8,11,perm,-0.0011479406021328575,18
real,63,0,8,29,real,0.0008936157198594641,18
real,63,0,8,29,perm,-0.0014750981437572364,18
real,63,0,12,11,real,0.0005852773002771317,18
real,63,0,12,11,perm,-0.0010781540476759721,18
real,63,0,12,29,real,0.00032547899771329103,18
real,63,0,12,29,perm,-0.0022682830215434713,18
real,63,0,16,11,real,0.00040465334442629786,18
real,63,0,16,11,perm,-0.0009605898657151224,18
real,63,0,16,29,real,-0.00063223840031712,18
real,63,0,16,29,perm,-0.0029539902376097826,18
real,63,1,1,11,real,0.00035330695864765893,18
real,63,1,1,11,perm,-0.00010886743068727611,18
real,63,1,1,29,real,0.0008192297495563938,18
real,63,1,1,29,perm,-1.4753854447158155e-05,18
real,63,1,2,11,real,0.0009374371228239031,18
real,63,1,2,11,perm,-6.53665442218454e-05,18
real,63,1,2,29,real,0.0010543374184678322,18
real,63,1,2,29,perm,3.664989597340629e-05,18
real,63,1,3,11,real,0.0015493610601292618,18
real,63,1,3,11,perm,-0.0005858125877427067,18
real,63,1,3,29,real,0.0017279800984952853,18
real,63,1,3,29,perm,-1.391984019916137e-05,18
real,63,1,5,11,real,0.004617429699951048,18
real,63,1,5,11,perm,-0.0011362879314982255,18
real,63,1,5,29,real,0.003905333484534257,18
real,63,1,5,29,perm,-4.350504965866531e-05,18
real,63,1,8,11,real,0.008352367555533258,18
real,63,1,8,11,perm,-0.0015414451688995356,18
real,63,1,8,29,real,0.006761563629389067,18
real,63,1,8,29,perm,-0.0005914062373792994,18
real,63,1,12,11,real,0.007961595399143762,18
real,63,1,12,11,perm,-0.0020814037069850633,18
real,63,1,12,29,real,0.007249245204724808,18
real,63,1,12,29,perm,-0.001419999787821924,18
real,63,1,16,11,real,0.0067918729683108525,18
real,63,1,16,11,perm,-0.001961510057512106,18
real,63,1,16,29,real,0.007680522268755707,18
real,63,1,16,29,perm,-0.0017955083383738302,18
real,63,2,1,11,real,0.0008969454336142935,18
real,63,2,1,11,perm,-0.00037249003874717523,18
real,63,2,1,29,real,0.0010889886267355653,18
real,63,2,1,29,perm,-2.6881208261331224e-05,18
real,63,2,2,11,real,0.0016978301941485974,18
